"ymonth","nation","itemNm","imxprt","weight","dollar"
"202104","노르웨이","다시마","수출",120,2100
"202104","노르웨이","대서양연어","수입",208415.18,1466212
"202104","노르웨이","대서양연어","수입",2436021.795,26774213
"202104","노르웨이","미역","수출",102.6,1472
"202104","노르웨이","바닷가재","수입",528.55,26504
"202104","노르웨이","볼락","수입",95167.17,118626
"202104","노르웨이","분.조분 및 펠리트","수입",96000,175680
"202104","노르웨이","새우류","수입",2,49
"202104","노르웨이","송어","수입",44.49,489
"202104","노르웨이","송어","수입",126.23,2247
"202104","노르웨이","어류","수입",32,128
"202104","노르웨이","어류","수입",66075,113520
"202104","노르웨이","캐비아 대용물","수입",41240,369634
"202104","노르웨이","태평양연어","수입",6337,106744
"202104","노르웨이","태평양연어","수입",7371,174214
"202104","노르웨이","태평양연어","수입",502715.9,7763388
"202104","노르웨이","해서포유동물","수입",0.288,36
"202104","뉴질랜드","가다랑어","수출",670.8,3766
"202104","뉴질랜드","갈치","수출",392,5007
"202104","뉴질랜드","고등어","수출",220,1729
"202104","뉴질랜드","고운 가루ㆍ거친 가루와 펠릿","수입",561.105,14399
"202104","뉴질랜드","골뱅이","수출",777.6,6664
"202104","뉴질랜드","곱상어와상어","수입",6240,4606
"202104","뉴질랜드","기타","수입",15,27
"202104","뉴질랜드","기타","수입",4100,188700
"202104","뉴질랜드","기타","수입",5000,16750
"202104","뉴질랜드","기타","수입",50625,204523
"202104","뉴질랜드","김","수출",7.8,1211
"202104","뉴질랜드","김","수출",8314.664,360066
"202104","뉴질랜드","꽁치","수출",230,1304
"202104","뉴질랜드","꽁치","수출",777.6,3243
"202104","뉴질랜드","냉동한 것","수입",16755.85,50378
"202104","뉴질랜드","냉동한 것","수출",22000,189330
"202104","뉴질랜드","다랑어","수출",144,1007
"202104","뉴질랜드","다랑어류","수출",676.8,3785
"202104","뉴질랜드","다시마","수출",163,2227
"202104","뉴질랜드","대구","수출",326,1893
"202104","뉴질랜드","돔","수입",1518,2383
"202104","뉴질랜드","명태","수출",13.6,500
"202104","뉴질랜드","명태","수출",326,1631
"202104","뉴질랜드","미역","수출",369.1,9291
"202104","뉴질랜드","분.조분 및 펠리트","수입",84000,117600
"202104","뉴질랜드","생선묵","수출",468,2032
"202104","뉴질랜드","생선묵","수출",4836.394,17772
"202104","뉴질랜드","생선소시지","수출",525.6,4658
"202104","뉴질랜드","소금","수입",9.729,276
"202104","뉴질랜드","소금","수출",400,1818
"202104","뉴질랜드","수생무척추동물","수입",2,21
"202104","뉴질랜드","수우프","수출",270,867
"202104","뉴질랜드","순염화나트륨","수입",449600,135984
"202104","뉴질랜드","식염","수입",96000,19776
"202104","뉴질랜드","식염","수출",4832.943,13275
"202104","뉴질랜드","어란","수입",9.46,112
"202104","뉴질랜드","어류","수입",38197.6,99997
"202104","뉴질랜드","어류","수출",670,5287
"202104","뉴질랜드","오징어","수출",268.96,1763
"202104","뉴질랜드","옴마스트레페스","수입",39990,157446
"202104","뉴질랜드","전갱이","수입",1800,2970
"202104","뉴질랜드","조미오징어","수출",82.5,2739
"202104","뉴질랜드","조제품한 해조류 김 제외","수입",0.4,6
"202104","뉴질랜드","쥐치포","수출",76.25,1948
"202104","뉴질랜드","즙","수출",2622,3992
"202104","뉴질랜드","진주패각","수입",1000,6575
"202104","뉴질랜드","태평양연어","수입",22.89,741
"202104","뉴질랜드","태평양연어","수입",28.26,777
"202104","뉴질랜드","태평양연어","수입",1720.56,28309
"202104","뉴질랜드","틸라피아","수입",39.46,847
"202104","뉴질랜드","홍어","수입",30246,73603
"202104","뉴질랜드","홍합","수입",1,23
"202104","뉴질랜드","홍합","수입",1000,36865
"202104","뉴질랜드","홍합","수입",31568,191764
"202104","니우에","소금","수입",5.85,222
"202104","니카라과","멸치","수출",2.4,93
"202104","대만","건조한 것","수입",600,17606
"202104","대만","게","수출",4232,299857
"202104","대만","게 조제품","수출",1954,29886
"202104","대만","게살","수출",100,1685
"202104","대만","고등어","수입",1e+05,132310
"202104","대만","골뱅이","수출",384,6968
"202104","대만","곱상어와상어","수입",74183,241892
"202104","대만","굴","수출",8400,168040
"202104","대만","그 밖","수입",176,35342
"202104","대만","기타","수입",0.6,12
"202104","대만","기타","수입",23,10701
"202104","대만","기타","수입",59.8,13165
"202104","대만","기타","수입",2050,23308
"202104","대만","기타","수입",2374.6,7071
"202104","대만","기타","수입",9644,132656
"202104","대만","기타","수입",17033.38,51100
"202104","대만","기타","수출",23330,78083
"202104","대만","김","수출",42056.24,1011930
"202104","대만","김","수출",44111.08,874362
"202104","대만","꽁치","수입",450019.6,1363610
"202104","대만","꽁치","수출",116,374
"202104","대만","남방참다랑어","수입",9118,77596
"202104","대만","냉동한 것","수출",69788.5,331296
"202104","대만","냉동한 전복","수출",6.2,208
"202104","대만","넙치","수출",1130.2,27894
"202104","대만","농어","수입",0.6,12
"202104","대만","눈다랑어","수입",9751.9,24069
"202104","대만","다랑어","수입",54543.1,555785
"202104","대만","다랑어류","수출",216,1485
"202104","대만","다시마","수출",21,206
"202104","대만","대게","수출",5576,199090
"202104","대만","돔","수출",7700,16707
"202104","대만","머리 꼬리","수출",1140,6829
"202104","대만","명태","수출",50,1049
"202104","대만","미역","수출",1655.5,21189
"202104","대만","분한천","수출",50,1000
"202104","대만","붕장어","수출",3.32,50
"202104","대만","붕장어","수출",66,2161
"202104","대만","새끼뱀장어","수입",1547,904863
"202104","대만","생선묵","수입",2092.8,12242
"202104","대만","생선묵","수출",37836.1,131482
"202104","대만","소금","수입",380,600
"202104","대만","소금","수출",122.04,925
"202104","대만","수생무척추동물","수입",3,640
"202104","대만","수우프","수출",550.5,2532
"202104","대만","순염화나트륨","수출",12,101
"202104","대만","스리루리나 효모","수입",1000,27440
"202104","대만","스리루리나 효모","수출",258.5,15430
"202104","대만","식염","수출",8468.68,30547
"202104","대만","실뱀장어","수입",247,2794591
"202104","대만","어란","수입",70,8264
"202104","대만","어류","수입",12.88,58
"202104","대만","어류","수입",170297.6,491370
"202104","대만","어류","수출",0.039,4
"202104","대만","어류","수출",92,2168
"202104","대만","어류","수출",40000,48181
"202104","대만","어류","수출",93815.8,295083
"202104","대만","어류","수출",126000,94826
"202104","대만","어류조제품","수입",4805.4,45850
"202104","대만","어류조제품","수입",13920,103940
"202104","대만","연체동물","수입",630,5192
"202104","대만","연체동물","수출",90,3614
"202104","대만","염장이나 염수장한 것","수출",36,592
"202104","대만","전복","수출",12690,301001
"202104","대만","정어리","수출",49968,43571
"202104","대만","조개껍질로 만든것","수입",3.91,1253
"202104","대만","조미오징어","수출",135,1129
"202104","대만","조제품한 해조류 김 제외","수출",288,5534
"202104","대만","쥐치포","수출",473.5,8253
"202104","대만","즙","수출",4599,8403
"202104","대만","클로렐라 효모","수입",2650,50164
"202104","대만","클로렐라 효모","수출",10000,124700
"202104","대만","틸라피아","수입",10720,92273
"202104","대만","황다랑어","수입",33440,119303
"202104","대만","황새치","수입",19001.9,316598
"202104","대만","황새치","수입",314187,1745902
"202104","덴마아크","다랑어","수출",11585,210555
"202104","덴마아크","대구","수출",237984,701743
"202104","덴마아크","부화용알","수입",60,16585
"202104","덴마아크","분.조분 및 펠리트","수입",286180,455514
"202104","덴마아크","소금","수입",12378,145893
"202104","덴마아크","순염화나트륨","수입",270629,177718
"202104","덴마아크","식염","수입",0.5,8
"202104","덴마아크","액스","수입",5,44
"202104","덴마아크","캐비아 대용물","수입",61050,525268
"202104","독일","간유","수입",1.36,18
"202104","독일","기타","수입",72,4766
"202104","독일","김","수입",0.2,1
"202104","독일","김","수출",50227.301,1442459
"202104","독일","냉동연육","수출",146,1116
"202104","독일","냉동한 것","수출",1084.8,11886
"202104","독일","다랑어류","수입",5.45,83
"202104","독일","다시마","수출",84.9,175
"202104","독일","다시마","수출",2493.624,33964
"202104","독일","명태","수출",1020690.372,2958270
"202104","독일","문어","수출",50,685
"202104","독일","미역","수출",234.9,457
"202104","독일","미역","수출",452.34,5893
"202104","독일","생선묵","수출",4080,14912
"202104","독일","생선소시지","수입",5,100
"202104","독일","소금","수입",120.082,7803
"202104","독일","수생무척추동물","수입",1.75,2
"202104","독일","수우프","수입",18.53,855
"202104","독일","순염화나트륨","수입",13.834,43
"202104","독일","식염","수입",20055.542,42845
"202104","독일","식염","수출",2140.27,18907
"202104","독일","액스","수입",0.8,39
"202104","독일","어류","수입",0.2,7
"202104","독일","어류","수입",0.35,12
"202104","독일","어류","수입",4.25,38
"202104","독일","어류조제품","수입",3.65,33
"202104","독일","연체동물","수출",50,561
"202104","독일","오징어","수출",75,600
"202104","독일","조개껍질로 만든것","수출",2,252
"202104","독일","조제품한 해조류 김 제외","수출",9980,35846
"202104","독일","지방과 기름 및 그 분획물","수입",1,17
"202104","독일","천일염","수입",1,12
"202104","독일","캐비아","수입",0.4,49
"202104","독일","캐비아 대용물","수출",16200,283604
"202104","독일","톳","수출",57.456,1027
"202104","독일","파래","수출",40,642
"202104","라오스","가자미","수출",45,301
"202104","라오스","고등어","수출",31.64,107
"202104","라오스","기타","수출",45,1010
"202104","라오스","김","수출",513.51,13922
"202104","라오스","꽁치","수출",31.64,119
"202104","라오스","넙치","수출",152,4957
"202104","라오스","멸치","수출",15,100
"202104","라오스","명태","수출",9,235
"202104","라오스","미역","수출",118.5,1960
"202104","라오스","생선묵","수출",82.4,266
"202104","라오스","생선묵","수출",1281.3,3333
"202104","라오스","소금","수출",28.73,45
"202104","라오스","아귀","수출",200,502
"202104","라오스","암염","수출",170.5,323
"202104","라오스","어류","수출",280,1154
"202104","라트비아","김","수출",230,7156
"202104","라트비아","어류조제품","수입",3.825,33
"202104","라트비아","캐비아","수입",1.2,3
"202104","러시아","가다랑어","수출",49126,86789
"202104","러시아","가리비과","수입",10150,34507
"202104","러시아","가자미","수입",8300,76320
"202104","러시아","갑각류","수입",62523.8,712028
"202104","러시아","게","수입",187532,10710564
"202104","러시아","게 조제품","수입",90.7,9249
"202104","러시아","고등어","수입",275656.128,248090
"202104","러시아","굴치패","수출",2240,27654
"202104","러시아","기타","수입",22397,34260
"202104","러시아","기타","수입",30699,323075
"202104","러시아","기타","수입",589738,1919365
"202104","러시아","기타","수입",935901.8,1819316
"202104","러시아","김","수출",104158.014,2240487
"202104","러시아","김","수출",127011.616,2561927
"202104","러시아","냉수성 새우류","수입",4080,38760
"202104","러시아","넙치류","수입",1813286.744,3840397
"202104","러시아","대게","수입",585454,17477151
"202104","러시아","대구","수입",9000,23060
"202104","러시아","대구","수입",43038,194713
"202104","러시아","대구","수입",2139330.5,5149292
"202104","러시아","머리 꼬리","수입",55160,209049
"202104","러시아","멸치","수출",70.56,1488
"202104","러시아","명란","수입",1170054.1,6223244
"202104","러시아","명태","수입",50,2500
"202104","러시아","명태","수입",421373.26,3951737
"202104","러시아","명태","수입",961551.8,2726725
"202104","러시아","명태","수입",15136658.3,15786953
"202104","러시아","명태","수출",27000,22950
"202104","러시아","미역","수출",4423,96416
"202104","러시아","미역","수출",6000,81874
"202104","러시아","백합","수입",27580,46118
"202104","러시아","볼락","수입",29628,43376
"202104","러시아","분.조분 및 펠리트","수입",240500,275745
"202104","러시아","브레그마세로티대과","수입",17695,186762
"202104","러시아","생선묵","수출",8401,92740
"202104","러시아","성게","수입",690.9,204365
"202104","러시아","수생무척추동물","수출",36,829
"202104","러시아","식염","수출",101.1,1181
"202104","러시아","암염","수입",18000,15660
"202104","러시아","어류","수입",18947,30568
"202104","러시아","어류","수출",193822,325409
"202104","러시아","어류조제품","수출",144,2043
"202104","러시아","연체동물","수출",288,6889
"202104","러시아","염장이나 염수장한 것","수출",800,4626
"202104","러시아","오징어","수출",35.28,744
"202104","러시아","왕게","수입",42215,1982315
"202104","러시아","임연수어","수입",1257282,2550022
"202104","러시아","전갱이","수출",72,3631
"202104","러시아","정어리","수입",1243587.452,618792
"202104","러시아","조미오징어","수출",456,9615
"202104","러시아","즙","수출",1050,1680
"202104","러시아","청어","수입",1196785.147,752766
"202104","러시아","청어","수출",156256.022,127594
"202104","러시아","캐비아 대용물","수출",144,4091
"202104","러시아","클램","수입",16400,52652
"202104","러시아","태평양연어","수입",10020,32324
"202104","러시아","포유동물","수입",43,9997
"202104","러시아","포유동물","수출",6.5,382
"202104","러시아","피레트","수입",6000,69447
"202104","러시아","해삼","수입",1500,105115
"202104","러시아","해서포유동물","수입",1,63
"202104","러시아","홍합","수입",250,1250
"202104","레바논","김","수출",26.9,464
"202104","레바논","다시마","수출",13.44,184
"202104","레바논","미역","수출",17.5,200
"202104","루마니아","김","수출",181.25,12145
"202104","루마니아","연체동물","수입",20700,145080
"202104","루안다","고등어","수출",290250,300050
"202104","리비아","가다랑어","수출",28.32,231
"202104","리비아","건조한 것","수출",18.88,197
"202104","리비아","기타","수출",18.88,553
"202104","리비아","김","수출",75.52,253
"202104","리비아","꽁치","수출",19.4,98
"202104","리비아","명태","수출",47.2,1037
"202104","리비아","미역","수출",47.2,266
"202104","리비아","식염","수출",47.2,85
"202104","리비아","어류","수출",37.76,585
"202104","리비아","참다랑어","수입",14796.75,401937
"202104","리비아","해삼","수출",18.88,669
"202104","리투아니아","김","수출",2068.2,68189
"202104","리투아니아","소금","수입",4.31,294
"202104","마다카스카르","갑각류","수입",1794,6997
"202104","마다카스카르","낙지","수입",3300,17810
"202104","마다카스카르","문어","수입",14300,72930
"202104","마샬군도","고등어","수출",37,24
"202104","마샬군도","김","수출",4,107
"202104","마샬군도","다랑어류","수출",10.8,97
"202104","마이크로네시아","천일염","수출",20000,5240
"202104","마카오","김","수출",300,1154
"202104","마카오","미역","수출",14,400
"202104","마카오","수우프","수출",42,355
"202104","말레이시아","가다랑어","수출",216,1530
"202104","말레이시아","갑오징어","수출",6,370
"202104","말레이시아","갑오징어","수출",400,4888
"202104","말레이시아","건조한 것","수입",5,28
"202104","말레이시아","게","수출",1248,93331
"202104","말레이시아","게 조제품","수출",1802.7,10445
"202104","말레이시아","게살","수출",16.8,355
"202104","말레이시아","게살","수출",369,5242
"202104","말레이시아","고등어","수출",15.1,393
"202104","말레이시아","고등어","수출",76185,74294
"202104","말레이시아","골뱅이","수출",520.2,4085
"202104","말레이시아","굴치패","수출",12,148
"202104","말레이시아","기타","수입",672,38458
"202104","말레이시아","기타","수입",66100.8,338548
"202104","말레이시아","기타","수입",329341.2,2956858
"202104","말레이시아","김","수출",129,2844
"202104","말레이시아","김","수출",3843.09,83705
"202104","말레이시아","김","수출",14618.22,317953
"202104","말레이시아","꽁치","수출",8,162
"202104","말레이시아","낙지","수입",47767.2,306694
"202104","말레이시아","낙지","수출",255,2010
"202104","말레이시아","냉동연육","수입",18000,57655
"202104","말레이시아","냉동한 것","수출",9359.4,56720
"202104","말레이시아","다랑어","수출",790.626,1889
"202104","말레이시아","다랑어류","수입",1.73,40
"202104","말레이시아","다랑어류","수입",5,10
"202104","말레이시아","다랑어류","수출",145,1297
"202104","말레이시아","다랑어류","수출",216,1410
"202104","말레이시아","다시마","수출",980,3732
"202104","말레이시아","멸치","수출",120,1910
"202104","말레이시아","명태","수출",48,456
"202104","말레이시아","명태","수출",160,1710
"202104","말레이시아","문어","수출",428.1,5184
"202104","말레이시아","미역","수출",2205.9,14181
"202104","말레이시아","뱀장어","수출",4.5,149
"202104","말레이시아","버니토우","수입",1,4
"202104","말레이시아","붉은 대게살","수출",3343.8,9914
"202104","말레이시아","삼치","수출",19406,71214
"202104","말레이시아","새우류","수출",4.5,189
"202104","말레이시아","새우류","수출",7.44,64
"202104","말레이시아","새우류","수출",34.4,241
"202104","말레이시아","새조개","수출",20.4,288
"202104","말레이시아","생선묵","수출",86.6,696
"202104","말레이시아","생선묵","수출",13017.09,46977
"202104","말레이시아","소금","수입",1.53,9
"202104","말레이시아","소금","수출",1078.72,7019
"202104","말레이시아","수우프","수출",76.68,377
"202104","말레이시아","식염","수출",5226,79840
"202104","말레이시아","아귀","수출",1000,5011
"202104","말레이시아","어란","수입",1.7,86
"202104","말레이시아","어류","수입",4,36
"202104","말레이시아","어류","수출",2.4,83
"202104","말레이시아","어류","수출",75,822
"202104","말레이시아","어류","수출",90,2551
"202104","말레이시아","어류조제품","수입",5.2,73
"202104","말레이시아","어류조제품","수입",20456.66,166137
"202104","말레이시아","어류조제품","수입",93312.2,583774
"202104","말레이시아","어류조제품","수출",7.8,220
"202104","말레이시아","어류조제품","수출",15.52,707
"202104","말레이시아","어류조제품","수출",102.35,1157
"202104","말레이시아","오징어","수출",32.96,202
"202104","말레이시아","오징어","수출",93.48,1982
"202104","말레이시아","우렁쉥이","수출",6,60
"202104","말레이시아","이빨고기","수출",11976.3,156546
"202104","말레이시아","전갱이","수입",0.1,1
"202104","말레이시아","전갱이","수출",63.36,1408
"202104","말레이시아","전복","수입",19440,308947
"202104","말레이시아","전복","수출",70,2035
"202104","말레이시아","정어리","수출",266662.56,133330
"202104","말레이시아","조미오징어","수출",380,2683
"202104","말레이시아","조제품한 해조류 김 제외","수출",1513.2,27861
"202104","말레이시아","쥐치포","수출",21,394
"202104","말레이시아","즙","수출",50,79
"202104","말레이시아","쭈꾸미","수입",18040.4,107113
"202104","말레이시아","청어","수출",20,298
"202104","말레이시아","클램","수출",2.4,173
"202104","말레이시아","클램","수출",6.5,62
"202104","말레이시아","클램","수출",110,1945
"202104","말레이시아","클로렐라 효모","수출",350,4089
"202104","말레이시아","터벗","수출",470,13823
"202104","말레이시아","포유동물","수입",4,686
"202104","말레이시아","포유동물","수출",8,1200
"202104","말레이시아","피레트","수입",2,7
"202104","말레이시아","해삼","수입",111.6,7463
"202104","멕시코","갑각류","수입",40520,167846
"202104","멕시코","기타","수입",363900,127856
"202104","멕시코","기타","수출",3802,18646
"202104","멕시코","김","수출",2316.52,99574
"202104","멕시코","김","수출",9953.28,189939
"202104","멕시코","민어","수입",2250,2250
"202104","멕시코","소라","수입",26250,131250
"202104","멕시코","정어리","수입",1334760,510625
"202104","멕시코","천일염","수입",113,951
"202104","멕시코","태평양참다랑어","수입",3615.4,75684
"202104","멕시코","한천","수입",0.75,900
"202104","멕시코","해파리","수입",88608,134659
"202104","모로코","갈치","수입",138300,425275
"202104","모로코","기타","수입",345.49,20921
"202104","모로코","김","수출",17.1,1024
"202104","모로코","다랑어","수출",14.4,95
"202104","모로코","다시마","수출",1.2,374
"202104","모로코","대서양참다랑어","수입",1109.7,7355
"202104","모로코","뱀장어","수입",17303,215696
"202104","모로코","우뭇가사리","수입",0.5,27
"202104","모로코","참다랑어","수입",8646.7,307525
"202104","모리타니아","기타","수입",2499.94,40928
"202104","모리타니아","넙치류","수입",19674,64098
"202104","모리타니아","문어","수입",104426.9,1178233
"202104","모리타니아","민어","수입",48000,211154
"202104","모리타니아","어류","수입",1,30
"202104","모리타니아","연체동물","수입",23200,82360
"202104","모잠비크","게살","수입",500,5250
"202104","모잠비크","꽃게","수입",12344,34563
"202104","모잠비크","전갱이","수출",27000,22850
"202104","몰타","참다랑어","수입",4132.8,89910
"202104","몰타","태평양참다랑어","수입",2301.8,15021
"202104","몽고","가다랑어","수출",720,5469
"202104","몽고","갈치","수출",768,6160
"202104","몽고","고등어","수출",38.4,172
"202104","몽고","기타","수출",1468.8,13700
"202104","몽고","김","수출",2364.05,52280
"202104","몽고","김","수출",20346,169142
"202104","몽고","꽁치","수출",20.16,128
"202104","몽고","다랑어","수출",16375.5,107235
"202104","몽고","다랑어류","수출",9021.6,55666
"202104","몽고","다랑어류","수출",11808,67750
"202104","몽고","다시마","수출",5.1,87
"202104","몽고","미역","수출",2308.55,24339
"202104","몽고","생선묵","수출",22017.44,53211
"202104","몽고","소금","수출",270,277
"202104","몽고","식염","수입",0.71,4
"202104","몽고","식염","수출",473.5,632
"202104","몽고","즙","수출",474,1038
"202104","미국","가다랑어","수출",907.24,1731
"202104","미국","가다랑어","수출",17700,105580
"202104","미국","가리비과","수입",0.4,20
"202104","미국","가리비과","수입",75,6144
"202104","미국","가오리","수출",470,10587
"202104","미국","가자미","수입",158286,631387
"202104","미국","가자미","수출",7155.46,40343
"202104","미국","간유","수입",3.4,96
"202104","미국","갈치","수출",30,991
"202104","미국","갈치","수출",4446,68992
"202104","미국","갈치","수출",4560,82151
"202104","미국","갑각류","수입",2367.05,267399
"202104","미국","갑각류","수출",400,35792
"202104","미국","갑각류","수출",17430.4,89671
"202104","미국","갑오징어","수출",1622,59302
"202104","미국","개아지살","수입",4179.456,142979
"202104","미국","건조한 것","수출",90,4658
"202104","미국","게","수입",1026,34439
"202104","미국","게","수출",5571.5,410610
"202104","미국","게 조제품","수출",2989.2,40161
"202104","미국","게살","수입",28.548,622
"202104","미국","게살","수출",3465,34845
"202104","미국","게살","수출",12252.44,172108
"202104","미국","고등어","수입",12.49,243
"202104","미국","고등어","수출",2400,9148
"202104","미국","고등어","수출",18742.26,140089
"202104","미국","고운 가루ㆍ거친 가루와 펠릿","수출",12,573
"202104","미국","골뱅이","수입",0.543,3
"202104","미국","골뱅이","수입",11.11,150
"202104","미국","골뱅이","수출",12960,144260
"202104","미국","굴","수입",3.06,91
"202104","미국","굴","수입",56.11,1019
"202104","미국","굴","수출",1121.6,9266
"202104","미국","굴","수출",1898,17326
"202104","미국","굴","수출",47602.8,404050
"202104","미국","그 밖","수입",4420,32343
"202104","미국","그 밖","수출",1132,11445
"202104","미국","기타","수입",0.378,15
"202104","미국","기타","수입",4.54,87
"202104","미국","기타","수입",20,6423
"202104","미국","기타","수입",79446.5,314028
"202104","미국","기타","수입",262480.18,866492
"202104","미국","기타","수입",330526.9,974672
"202104","미국","기타","수입",458177.63,1027881
"202104","미국","기타","수출",0.3,32
"202104","미국","기타","수출",39,2981
"202104","미국","기타","수출",48,3448
"202104","미국","기타","수출",167.9,6396
"202104","미국","기타","수출",402.619,9967
"202104","미국","기타","수출",936.28,25696
"202104","미국","기타","수출",1153.56,12138
"202104","미국","기타","수출",1812,25160
"202104","미국","기타","수출",3300,12012
"202104","미국","기타","수출",3353.6,42920
"202104","미국","기타","수출",4000,10746
"202104","미국","기타","수출",16935.512,348363
"202104","미국","기타","수출",102227.67,1262439
"202104","미국","기타","수출",134312.3,588749
"202104","미국","김","수입",0.816,31
"202104","미국","김","수입",1.411,13
"202104","미국","김","수입",8.714,677
"202104","미국","김","수출",52,3429
"202104","미국","김","수출",838,48000
"202104","미국","김","수출",53932.848,1194235
"202104","미국","김","수출",319441.111,10241653
"202104","미국","까나리","수출",600,4100
"202104","미국","까나리","수출",1287,7499
"202104","미국","꽁치","수출",1104,4651
"202104","미국","꽁치","수출",18681.6,87711
"202104","미국","꽃게","수출",20725,39337
"202104","미국","낙지","수출",762.333,27518
"202104","미국","낙지","수출",2550,16403
"202104","미국","냉동연육","수출",7095.96,51089
"202104","미국","냉동한 것","수출",500,1942
"202104","미국","냉동한 것","수출",109604.5,825574
"202104","미국","냉동한 전복","수출",5878,161622
"202104","미국","넙치","수출",10554.67,248293
"202104","미국","넙치","수출",48290.35,1413349
"202104","미국","넙치류","수입",360491.5,546783
"202104","미국","넙치류","수출",28176,111340
"202104","미국","다랑어","수입",11.63,189
"202104","미국","다랑어","수입",19.47,507
"202104","미국","다랑어","수출",3378.6,22198
"202104","미국","다랑어","수출",33134,349555
"202104","미국","다랑어류","수입",2.241,66
"202104","미국","다랑어류","수입",97.174,2216
"202104","미국","다랑어류","수출",72,449
"202104","미국","다랑어류","수출",108,2406
"202104","미국","다랑어류","수출",42379,240903
"202104","미국","다시마","수입",1.428,21
"202104","미국","다시마","수출",126,1319
"202104","미국","다시마","수출",1579.14,3385
"202104","미국","다시마","수출",2138,3988
"202104","미국","다시마","수출",24326.392,247037
"202104","미국","달팽이","수입",2.67,66
"202104","미국","대구","수입",8457.01,73751
"202104","미국","대구","수입",265707.91,619422
"202104","미국","대구","수출",154,4626
"202104","미국","대구","수출",117360,354342
"202104","미국","돔","수출",15,385
"202104","미국","돔","수출",600,7617
"202104","미국","동물성","수입",3,675
"202104","미국","말","수출",524,7202
"202104","미국","머리 꼬리","수입",0.546,14
"202104","미국","머리 꼬리","수출",7131.79,70794
"202104","미국","먹장어","수입",62493,534599
"202104","미국","먹장어","수입",207691.5,653727
"202104","미국","멸치","수입",76.85,1279
"202104","미국","멸치","수출",1000,18537
"202104","미국","멸치","수출",23016.9,433154
"202104","미국","명란","수입",340606.776,586123
"202104","미국","명란","수출",6000,43081
"202104","미국","명태","수입",21553.2,70215
"202104","미국","명태","수입",2030421.32,2504091
"202104","미국","명태","수출",720,6214
"202104","미국","명태","수출",3589.6,12919
"202104","미국","명태","수출",14051.4,66788
"202104","미국","명태","수출",22441.41,247508
"202104","미국","명태 냉동연육","수입",2789980,10457366
"202104","미국","문어","수출",160,6543
"202104","미국","문어","수출",489,21236
"202104","미국","문어","수출",6961.7,64765
"202104","미국","미꾸라지","수출",647,13046
"202104","미국","미역","수입",0.1,566
"202104","미국","미역","수출",10656.21,24767
"202104","미국","미역","수출",21010.587,71455
"202104","미국","미역","수출",23677.092,248030
"202104","미국","미역","수출",36402.5,89599
"202104","미국","민대구","수출",5,32
"202104","미국","민대구","수출",880,12850
"202104","미국","바닷가재","수입",22424.85,749827
"202104","미국","방어","수입",21.87,241
"202104","미국","뱀장어","수출",80,2360
"202104","미국","뱀장어","수출",500,21451
"202104","미국","버니토우","수입",2.6,75
"202104","미국","병어","수출",50.9,1097
"202104","미국","볼락","수입",102282.3,140051
"202104","미국","볼락","수출",18,1140
"202104","미국","부화용알","수입",5,3435
"202104","미국","부화용알","수입",2958,246615
"202104","미국","분.조분 및 펠리트","수입",504210,1079306
"202104","미국","분한천","수입",7.25,144
"202104","미국","분한천","수출",20000,386600
"202104","미국","붉은 대게살","수출",16778.58,248482
"202104","미국","붕장어","수출",10,460
"202104","미국","붕장어","수출",36,1475
"202104","미국","붕장어","수출",77.65,3593
"202104","미국","붕장어","수출",1088,18112
"202104","미국","새우류","수입",0.97,5
"202104","미국","새우류","수입",4.233,87
"202104","미국","새우류","수출",504.6,10257
"202104","미국","새우류","수출",4315,37997
"202104","미국","새우류","수출",5111.52,34929
"202104","미국","생선묵","수입",11.045,377
"202104","미국","생선묵","수출",8996.71,32146
"202104","미국","생선묵","수출",208297.468,717029
"202104","미국","생선소시지","수출",7960,16699
"202104","미국","서대","수출",1068.8,11121
"202104","미국","성게","수입",3590.78,484225
"202104","미국","소금","수입",2198.508,58141
"202104","미국","소금","수출",4522.821,7837
"202104","미국","소라","수출",20,317
"202104","미국","수생무척추동물","수입",3.4,28
"202104","미국","수생무척추동물","수입",105.93,1083
"202104","미국","수생무척추동물","수출",116.852,2397
"202104","미국","수생무척추동물","수출",700,6814
"202104","미국","수우프","수입",4.46,66
"202104","미국","수우프","수출",23577,119427
"202104","미국","순염화나트륨","수입",14018.961,79655
"202104","미국","숭어","수출",50,859
"202104","미국","스리루리나 효모","수입",8997.665,773831
"202104","미국","스리루리나 효모","수출",44.121,12874
"202104","미국","식염","수입",54835.635,57003
"202104","미국","식염","수출",151787.998,290914
"202104","미국","실치","수출",70,6478
"202104","미국","아귀","수입",6000,25200
"202104","미국","아귀","수출",5350,16170
"202104","미국","액스","수입",14400,114124
"202104","미국","액스","수출",11578.05,97355
"202104","미국","양식진주","수입",1.4,1720
"202104","미국","양식진주","수출",0.4,19500
"202104","미국","양식진주로 만든 것","수입",0.775,738
"202104","미국","양식진주로 만든 것","수출",18.97,38139
"202104","미국","어란","수입",3.5,46
"202104","미국","어란","수출",276.75,8983
"202104","미국","어류","수입",0.05,6
"202104","미국","어류","수입",4972.79,33870
"202104","미국","어류","수입",284493.74,613758
"202104","미국","어류","수출",1578.497,55091
"202104","미국","어류","수출",4907.958,21230
"202104","미국","어류","수출",7560.8,72125
"202104","미국","어류","수출",48000,62160
"202104","미국","어류","수출",88003.272,174348
