"price";"date";"aptName";"dongName";"householdCnt";"floorAreaRate";"parkingLotCnt";"exclusiveArea";"floor"
"1096";48;"2020-06-06";"현대6,7차";"압구정동";1288;210;1120;196.7;14
"1097";48;"2020-06-06";"현대65동(대림아크로빌)";"압구정동";56;240;89;196.7;14
"1098";15.3;"2020-06-06";"래미안강남힐즈";"자곡동";1020;159;1554;91.96;8
"1099";7.79;"2020-06-06";"까치마을";"수서동";1404;208;1410;34.44;3
"1100";15.9;"2020-06-06";"수서한아름";"수서동";498;249;996;129.45;15
"1101";11.5;"2020-06-06";"동익";"수서동";330;199;314;60.01;11
"1102";16;"2020-06-06";"역삼럭키";"도곡동";1094;248;1077;84.97;15
"1103";18.7;"2020-06-06";"도곡쌍용예가";"도곡동";384;298;418;107.53;10
"1104";8.5;"2020-06-06";"양재SK허브프리모";"도곡동";176;629;261;69.18;11
"1105";23.1;"2020-06-06";"도곡렉슬";"도곡동";3002;274;4443;84.9984;11
"1106";18.25;"2020-06-06";"도곡렉슬";"도곡동";3002;274;4443;59.9818;9
"1107";14.5;"2020-06-06";"역삼우성";"도곡동";390;185;468;84.83;13
"1108";9.25;"2020-06-07";"역삼엔스위트";"역삼동";24;0;34;107.3;5
"1109";25.1;"2020-06-07";"래미안블레스티지";"개포동";1957;249;3153;84.94;29
"1110";20.7;"2020-06-07";"삼성힐스테이트1단지";"삼성동";1144;276;1529;84.236;3
"1111";10.55;"2020-06-07";"로체샤르캐슬";"논현동";17;199;28;105.99;6
"1112";14.38;"2020-06-07";"래미안강남힐즈";"자곡동";1020;159;1554;91.96;2
"1113";16.1;"2020-06-07";"한솔마을";"일원동";570;108;1140;84.73;3
"1114";8.95;"2020-06-07";"까치마을";"수서동";1404;208;1410;39.6;9
"1115";11.4;"2020-06-07";"까치마을";"수서동";1404;208;1410;49.5;10
"1116";19.75;"2020-06-07";"도곡삼성래미안";"도곡동";732;291;1122;89.88;10
"1117";12.5;"2020-06-07";"극동스타클래스";"도곡동";96;629;142;111.38;7
"1118";25;"2020-06-08";"역삼IPARK";"역삼동";541;273;914;131.38;13
"1119";28.5;"2020-06-08";"래미안펜타빌";"역삼동";288;273;665;157.37;16
"1120";26.85;"2020-06-08";"우성3차";"개포동";405;179;450;161;5
"1121";18.9;"2020-06-08";"래미안블레스티지";"개포동";1957;249;3153;59.967;13
"1122";19;"2020-06-08";"신동아";"청담동";106;285;96;84.94;4
"1123";13.95;"2020-06-08";"삼성롯데";"삼성동";339;337;418;59.4;6
"1124";22.5;"2020-06-08";"삼성힐스테이트2단지";"삼성동";926;273;1291;84.349;4
"1125";21.5;"2020-06-08";"래미안삼성1차(501~504동)";"삼성동";112;213;240;122.85;2
"1126";14.5;"2020-06-08";"삼성한일";"삼성동";127;285;137;80.29;1
"1127";16.25;"2020-06-08";"푸른솔";"삼성동";61;291;61;84.9;9
"1128";23.9;"2020-06-08";"대치삼성1차";"대치동";960;261;1259;97.35;11
"1129";3.65;"2020-06-08";"대치대우아이빌멤버스4차";"대치동";134;634;134;35.796;7
"1130";27.3;"2020-06-08";"한보미도맨션1,2차";"대치동";2436;179;2906;126.33;6
"1131";32.2;"2020-06-08";"개포우성1차";"대치동";690;178;828;127.61;14
"1132";37.9;"2020-06-08";"개포우성2차";"대치동";450;0;540;159.6;8
"1133";2.18;"2020-06-08";"한양수자인어반게이트(도시형)";"논현동";108;249;37;16.2;3
"1134";19.2;"2020-06-08";"미성2차";"압구정동";911;0;1093;74.4;13
"1135";34.5;"2020-06-08";"현대10차";"압구정동";144;228;187;151.93;6
"1136";16;"2020-06-08";"우성7차";"일원동";802;157;641;68.39;9
"1137";8;"2020-06-08";"까치마을";"수서동";1404;208;1410;34.44;10
"1138";8.7;"2020-06-08";"신동아";"수서동";1162;203;325;33.18;12
"1139";11.38;"2020-06-08";"까치마을";"수서동";1404;208;1410;49.5;7
"1140";48;"2020-06-08";"타워팰리스2차";"도곡동";813;923;2376;244.77;54
"1141";23.5;"2020-06-08";"도곡렉슬";"도곡동";3002;274;4443;84.9984;4
"1142";30;"2020-06-08";"타워팰리스2차";"도곡동";813;923;2376;164.2;55
"1143";16.25;"2020-06-09";"역삼푸르지오";"역삼동";738;283;753;59.8848;14
"1144";21.5;"2020-06-09";"래미안그레이튼2차";"역삼동";464;266;626;84.87;18
"1145";11.85;"2020-06-09";"쌍용플래티넘밸류";"역삼동";166;640;166;84.96;8
"1146";12.9;"2020-06-09";"쌍용플래티넘밸류";"역삼동";166;640;166;116.67;4
"1147";7.8;"2020-06-09";"역삼IPARK";"역삼동";541;273;914;28.246;9
"1148";7.97;"2020-06-09";"역삼IPARK";"역삼동";541;273;914;28.246;13
"1149";20;"2020-06-09";"경남";"개포동";678;174;816;96.98;9
"1150";18.5;"2020-06-09";"개포주공5단지";"개포동";940;151;912;74.25;2
"1151";9.1;"2020-06-09";"우성8차";"개포동";261;192;138;78.93;7
"1152";27;"2020-06-09";"우성3차";"개포동";405;179;450;161;6
"1153";19;"2020-06-09";"풍림1차";"삼성동";252;366;285;84.78;16
"1154";20.45;"2020-06-09";"삼성힐스테이트1단지";"삼성동";1144;276;1529;84.236;3
"1155";28.5;"2020-06-09";"한보미도맨션1,2차";"대치동";2436;179;2906;126.33;12
"1156";30.5;"2020-06-09";"래미안대치팰리스1단지";"대치동";1278;258;2478;94.49;2
"1157";30.5;"2020-06-09";"래미안대치팰리스2단지";"대치동";330;258;601;94.49;2
"1158";34;"2020-06-09";"동부센트레빌";"대치동";805;297;1824;121.74;6
"1159";22.7;"2020-06-09";"한보미도맨션1,2차";"대치동";2436;179;2906;84.96;5
"1160";28;"2020-06-09";"한보미도맨션1,2차";"대치동";2436;179;2906;126.33;6
"1161";7.9999;"2020-06-09";"논현신동아파밀리에";"논현동";644;245;684;35.73;2
"1162";11.5;"2020-06-09";"강남데시앙파크";"세곡동";546;169;850;84.95;7
"1163";15.25;"2020-06-09";"래미안강남힐즈";"자곡동";1020;159;1554;91.96;8
"1164";18.3;"2020-06-09";"우성7차";"일원동";802;157;641;83.69;14
"1165";8.5;"2020-06-09";"까치마을";"수서동";1404;208;1410;39.6;2
"1166";21.3;"2020-06-09";"대림아크로빌";"도곡동";490;936;1662;172.467;15
"1167";3.5;"2020-06-10";"한화진넥스빌";"역삼동";294;1045;213;39.2;21
"1168";17.1;"2020-06-10";"역삼래미안";"역삼동";1050;276;1066;59.73;5
"1169";9;"2020-06-10";"로얄팰리스";"역삼동";15;287;28;105.16;1
"1170";8.5;"2020-06-10";"로얄빌리지";"역삼동";19;292;26;103.49;4
"1171";17.15;"2020-06-10";"개포주공6단지";"개포동";1060;0;300;60.13;8
"1172";17.15;"2020-06-10";"개포주공7단지";"개포동";900;0;400;60.13;8
"1173";7.75;"2020-06-10";"우찬현대(101)";"개포동";15;242;23;100.5;5
"1174";6.5;"2020-06-10";"리더스";"개포동";10;259;11;83.62;3
"1175";21;"2020-06-10";"진흥";"청담동";375;178;375;109.31;10
"1176";2.3;"2020-06-10";"청담스위트(도시형)";"청담동";124;199;57;13.425;7
"1177";2.5;"2020-06-10";"청담스위트(도시형)";"청담동";124;199;57;13.425;6
"1178";4;"2020-06-10";"선릉LG에클라트(B동)";"삼성동";293;700;161;36.35;12
"1179";10.2;"2020-06-10";"삼성힐스테이트1단지";"삼성동";1144;276;1529;26.5;13
"1180";8.3;"2020-06-10";"선릉LG에클라트(B동)";"삼성동";293;700;161;56.68;14
"1181";32.5;"2020-06-10";"개포우성2차";"대치동";450;0;540;127.78;10
"1182";3.03;"2020-06-10";"대치대우아이빌명문가";"대치동";210;637;210;33.06;11
"1183";19.5;"2020-06-10";"은마";"대치동";4424;204;3021;76.79;5
"1184";19.1;"2020-06-10";"은마";"대치동";4424;204;3021;76.79;6
"1185";21;"2020-06-10";"은마";"대치동";4424;204;3021;84.43;5
"1186";8.45;"2020-06-10";"논현신동아파밀리에";"논현동";644;245;684;35.73;10
"1187";36.8;"2020-06-10";"한양2차";"압구정동";296;143;147;175.92;7
"1188";46.3;"2020-06-10";"현대6,7차";"압구정동";1288;210;1120;196.7;13
"1189";46.3;"2020-06-10";"현대65동(대림아크로빌)";"압구정동";56;240;89;196.7;13
"1190";26;"2020-06-10";"한양3차";"압구정동";312;198;156;116.94;8
"1191";16.35;"2020-06-10";"상록수";"일원동";740;109;962;74.54;1
"1192";15.5;"2020-06-10";"푸른마을";"일원동";930;249;930;84.93;3
"1193";25;"2020-06-10";"포스코트";"도곡동";64;295;204;209.03;13
"1194";24.3;"2020-06-10";"도곡렉슬";"도곡동";3002;274;4443;84.9231;3
"1195";24.9;"2020-06-10";"도곡렉슬";"도곡동";3002;274;4443;84.9984;16
"1196";23;"2020-06-10";"도곡렉슬";"도곡동";3002;274;4443;84.9984;23
"1197";16.7;"2020-06-11";"역삼래미안";"역삼동";1050;276;1066;59.4;20
"1198";18;"2020-06-11";"역삼e-편한세상";"역삼동";840;282;852;59.606;13
"1199";10.5;"2020-06-11";"대청";"개포동";822;0;700;39.53;3
"1200";10.5;"2020-06-11";"대치2단지";"개포동";1758;174;1758;39.53;3
"1201";22;"2020-06-11";"현대1차";"개포동";416;179;453;128.62;13
"1202";18;"2020-06-11";"개포주공6단지";"개포동";1060;0;300;73.02;3
"1203";18;"2020-06-11";"개포주공7단지";"개포동";900;0;400;73.02;3
"1204";15.8;"2020-06-11";"청담e-편한세상1차";"청담동";271;296;400;81.84;2
"1205";7.45;"2020-06-11";"라테라스청담(도시형)";"청담동";88;358;53;39.91;6
"1206";31.5;"2020-06-11";"청담자이";"청담동";708;266;905;89.115;35
"1207";14.3;"2020-06-11";"삼성롯데";"삼성동";339;337;418;59.4;20
"1208";16.5;"2020-06-11";"영무예다음";"삼성동";45;246;68;115.88;4
"1209";16.5;"2020-06-11";"서광";"삼성동";304;366;304;80.91;9
"1210";35;"2020-06-11";"개포우성2차";"대치동";450;0;540;127.78;9
"1211";19;"2020-06-11";"은마";"대치동";4424;204;3021;76.79;2
"1212";23.15;"2020-06-11";"대치우성1차";"대치동";476;179;498;115.59;14
"1213";36.7;"2020-06-11";"현대6,7차";"압구정동";1288;210;1120;144.2;12
"1214";36.7;"2020-06-11";"현대65동(대림아크로빌)";"압구정동";56;240;89;144.2;12
"1215";13.2;"2020-06-11";"강남데시앙파크";"세곡동";546;169;850;114.69;4
"1216";17.3;"2020-06-11";"래미안개포루체하임";"일원동";850;249;1301;59.99;12
"1217";7.93;"2020-06-11";"까치마을";"수서동";1404;208;1410;34.44;13
"1218";10.4;"2020-06-11";"신동아";"수서동";1162;203;325;49.96;2
"1219";11;"2020-06-11";"삼익";"수서동";645;224;650;49.2;5
"1220";14.5;"2020-06-11";"현대그린";"도곡동";171;304;156;84.93;1
"1221";43;"2020-06-11";"도곡렉슬";"도곡동";3002;274;4443;176.9924;10
"1222";3.6;"2020-06-11";"현대비젼21";"도곡동";232;990;291;34.995;18
"1223";2.4;"2020-06-12";"휴먼터치빌";"역삼동";160;477;127;25.92;8
"1224";1.95;"2020-06-12";"강남역이스턴(도시형)";"역삼동";98;687;31;15.25;10
"1225";7.97;"2020-06-12";"역삼IPARK";"역삼동";541;273;914;28.246;3
"1226";17.2;"2020-06-12";"역삼e-편한세상";"역삼동";840;282;852;59.606;8
"1227";23.8;"2020-06-12";"대치우성1차";"대치동";476;179;498;115.59;12
"1228";34;"2020-06-12";"동부센트레빌";"대치동";805;297;1824;121.74;18
"1229";3.8;"2020-06-12";"거평프리젠";"논현동";113;332;72;39.035;4
"1230";7.9;"2020-06-12";"논현신동아파밀리에";"논현동";644;245;684;35.73;1
"1231";22.3;"2020-06-12";"영동한양1차";"압구정동";936;211;561;78.05;10
"1232";11.1;"2020-06-12";"세곡푸르지오";"세곡동";912;174;1148;59.89;3
"1233";14.95;"2020-06-12";"래미안강남힐즈";"자곡동";1020;159;1554;91.95;5
"1234";18.85;"2020-06-12";"수서한아름";"수서동";498;249;996;163.68;5
"1235";16.45;"2020-06-12";"강남데시앙포레";"수서동";787;165;957;84.86;2
"1236";12.97;"2020-06-12";"강남데시앙포레";"수서동";787;165;957;59.81;3
"1237";10.5;"2020-06-12";"신동아";"수서동";1162;203;325;39.51;10
"1238";8.6;"2020-06-12";"신동아";"수서동";1162;203;325;33.18;15
"1239";25.5;"2020-06-12";"개포우성4차";"도곡동";459;149;0;126.46;9
"1240";8.5;"2020-06-12";"양재SK허브프리모";"도곡동";176;629;261;68.96;20
"1241";31;"2020-06-12";"도곡렉슬";"도곡동";3002;274;4443;134.9023;13
"1242";24.7;"2020-06-12";"도곡렉슬";"도곡동";3002;274;4443;84.9984;14
"1243";30.9;"2020-06-12";"타워팰리스2차";"도곡동";813;923;2376;164.99;13
"1244";3.9;"2020-06-13";"역삼한스빌";"역삼동";216;376;154;39.89;7
"1245";22;"2020-06-13";"래미안그레이튼2차";"역삼동";464;266;626;84.87;12
"1246";17;"2020-06-13";"역삼푸르지오";"역삼동";738;283;753;59.8848;20
"1247";12;"2020-06-13";"대청";"개포동";822;0;700;51.12;12
"1248";12;"2020-06-13";"대치2단지";"개포동";1758;174;1758;51.12;12
"1249";19.5;"2020-06-13";"개포주공6단지";"개포동";1060;0;300;83.7;3
"1250";19.5;"2020-06-13";"개포주공7단지";"개포동";900;0;400;83.7;3
"1251";10;"2020-06-13";"대청";"개포동";822;0;700;39.53;1
"1252";10;"2020-06-13";"대치2단지";"개포동";1758;174;1758;39.53;1
"1253";16.38;"2020-06-13";"청담삼성1차";"청담동";158;314;160;84.57;9
"1254";26;"2020-06-13";"청담자이";"청담동";708;266;905;82.365;16
"1255";15.6;"2020-06-13";"현대2차";"청담동";214;200;214;84.76;12
"1256";13.8;"2020-06-13";"삼성롯데";"삼성동";339;337;418;59.4;11
"1257";21;"2020-06-13";"삼성힐스테이트1단지";"삼성동";1144;276;1529;84.419;13
"1258";23.45;"2020-06-13";"삼성힐스테이트2단지";"삼성동";926;273;1291;84.349;12
"1259";15;"2020-06-13";"풍림1차";"삼성동";252;366;285;59.7;18
"1260";19.1;"2020-06-13";"은마";"대치동";4424;204;3021;76.79;5
"1261";35;"2020-06-13";"래미안대치팰리스1단지";"대치동";1278;258;2478;94.49;20
"1262";35;"2020-06-13";"래미안대치팰리스2단지";"대치동";330;258;601;94.49;20
"1263";30;"2020-06-13";"래미안대치팰리스1단지";"대치동";1278;258;2478;84.97;30
"1264";30;"2020-06-13";"래미안대치팰리스2단지";"대치동";330;258;601;84.97;30
"1265";31;"2020-06-13";"래미안대치팰리스1단지";"대치동";1278;258;2478;84.98;17
"1266";31;"2020-06-13";"래미안대치팰리스2단지";"대치동";330;258;601;84.98;17
"1267";23;"2020-06-13";"대치아이파크";"대치동";768;274;1171;84.95;4
"1268";32;"2020-06-13";"대치아이파크";"대치동";768;274;1171;119.58;8
"1269";25.8;"2020-06-13";"개포우성1차";"대치동";690;178;828;84.81;8
"1270";8.15;"2020-06-13";"논현신동아파밀리에";"논현동";644;245;684;35.73;4
"1271";9.68;"2020-06-13";"우민";"논현동";70;269;75;74.758;5
"1272";14.95;"2020-06-13";"논현신동아파밀리에";"논현동";644;245;684;84.52;5
"1273";18.8;"2020-06-13";"미성2차";"압구정동";911;0;1093;74.4;2
"1274";27.5;"2020-06-13";"현대13차";"압구정동";234;150;201;108.47;9
"1275";26.5;"2020-06-13";"현대13차";"압구정동";234;150;201;108.47;9
"1276";26.1;"2020-06-13";"신현대(현대9,11,12차)";"압구정동";1924;0;2800;108.88;7
"1277";22.3;"2020-06-13";"한양5차";"압구정동";343;192;172;100.5;4
"1278";26;"2020-06-13";"한양3차";"압구정동";312;198;156;116.94;6
"1279";22;"2020-06-13";"영동한양1차";"압구정동";936;211;561;78.05;6
"1280";9.75;"2020-06-13";"강남신동아파밀리에1단지";"세곡동";395;198;422;59.97;9
"1281";12.5;"2020-06-13";"강남LH1단지(e편한세상)";"세곡동";809;173;998;74.74;5
"1282";15.5;"2020-06-13";"래미안강남힐즈";"자곡동";1020;159;1554;91.96;12
"1283";16;"2020-06-13";"푸른마을";"일원동";930;249;930;84.93;15
"1284";15.95;"2020-06-13";"푸른마을";"일원동";930;249;930;84.93;5
"1285";8.2;"2020-06-13";"까치마을";"수서동";1404;208;1410;39.6;1
"1286";13;"2020-06-13";"강남데시앙포레";"수서동";787;165;957;59.74;7
"1287";10.45;"2020-06-13";"신동아";"수서동";1162;203;325;49.96;8
"1288";10.925;"2020-06-13";"신동아";"수서동";1162;203;325;49.96;14
"1289";10.3;"2020-06-13";"신동아";"수서동";1162;203;325;49.96;3
"1290";8.62;"2020-06-13";"신동아";"수서동";1162;203;325;33.18;15
"1291";9.8;"2020-06-13";"신동아";"수서동";1162;203;325;39.53;2
"1292";15.4;"2020-06-13";"수서한아름";"수서동";498;249;996;97.63;6
"1293";14.985;"2020-06-13";"동익";"수서동";330;199;314;84.46;5
"1294";8.65;"2020-06-13";"까치마을";"수서동";1404;208;1410;39.6;6
"1295";14;"2020-06-13";"경남";"도곡동";348;356;389;59.76;15
"1296";21.9;"2020-06-13";"타워팰리스2차";"도곡동";813;923;2376;114.65;7
"1297";28;"2020-06-13";"타워팰리스2차";"도곡동";813;923;2376;160.17;47
"1298";16.5;"2020-06-13";"도곡삼성래미안";"도곡동";732;291;1122;59.96;15
"1299";19.2;"2020-06-13";"도곡삼성래미안";"도곡동";732;291;1122;84.76;9
"1300";16.2;"2020-06-13";"도곡삼성래미안";"도곡동";732;291;1122;59.96;14
"1301";14.45;"2020-06-13";"매봉";"도곡동";132;386;132;84.95;13
"1302";19;"2020-06-14";"현대1차";"개포동";416;179;453;95.4;3
"1303";25.35;"2020-06-14";"현대2차";"개포동";558;156;800;131.83;2
"1304";22;"2020-06-14";"상지리츠빌6차";"청담동";19;290;42;168.67;1
"1305";15;"2020-06-14";"청담e-편한세상2차(205동)";"청담동";41;234;60;84.79;3
"1306";18;"2020-06-14";"건영";"청담동";240;397;418;84.595;4
"1307";15;"2020-06-14";"한솔";"삼성동";263;0;263;68.8;11
"1308";24.8;"2020-06-14";"래미안삼성2차";"삼성동";275;273;533;134.81;1
"1309";14.5;"2020-06-14";"현대";"삼성동";198;251;275;59.83;4
"1310";13.7;"2020-06-14";"세영팔래스";"대치동";67;237;74;84.85;5
"1311";11.7;"2020-06-14";"논현한화꿈에그린2차";"논현동";46;246;0;83.7;6
"1312";10.15;"2020-06-14";"수서1-2단지";"일원동";720;177;529;49.68;4
"1313";8.78;"2020-06-14";"까치마을";"수서동";1404;208;1410;39.6;3
"1314";14.9;"2020-06-14";"대림";"도곡동";197;251;252;84.93;3
"1315";17.08;"2020-06-14";"아카데미스위트";"도곡동";414;996;808;128.74;25
"1316";23.2;"2020-06-14";"타워팰리스2차";"도곡동";813;923;2376;115.63;39
"1317";25;"2020-06-15";"현대까르띠에710";"역삼동";137;298;340;171.944;7
"1318";26;"2020-06-15";"역삼자이";"역삼동";408;299;615;114.019;10
"1319";1.905;"2020-06-15";"강남역우정에쉐르";"역삼동";52;536;39;17.23;6
"1320";6.6;"2020-06-15";"역삼디오빌";"역삼동";457;966;338;59.505;22
"1321";12;"2020-06-15";"대청";"개포동";822;0;700;51.12;9
"1322";12;"2020-06-15";"대치2단지";"개포동";1758;174;1758;51.12;9
"1323";11;"2020-06-15";"대청";"개포동";822;0;700;39.53;7
"1324";11;"2020-06-15";"대치2단지";"개포동";1758;174;1758;39.53;7
"1325";32.8;"2020-06-15";"청담파라곤Ⅱ 1단지";"청담동";18;249;52;198.81;3
"1326";20.3;"2020-06-15";"씨티빌";"삼성동";38;0;77;157.63;10
"1327";22.5;"2020-06-15";"삼성힐스테이트2단지";"삼성동";926;273;1291;84.236;4
"1328";20.57;"2020-06-15";"대치삼성1차";"대치동";960;261;1259;97.35;10
"1329";22;"2020-06-15";"은마";"대치동";4424;204;3021;84.43;4
"1330";22.15;"2020-06-15";"은마";"대치동";4424;204;3021;84.43;9
"1331";21.6;"2020-06-15";"은마";"대치동";4424;204;3021;84.43;5
"1332";20.7;"2020-06-15";"은마";"대치동";4424;204;3021;84.43;2
"1333";11.2;"2020-06-15";"강남상가아파트";"신사동";94;387;0;143.01;5
"1334";4.2;"2020-06-15";"거평프리젠";"논현동";113;332;72;39.035;5
"1335";20.5;"2020-06-15";"영동한양1차";"압구정동";936;211;561;63.87;9
"1336";23;"2020-06-15";"한양5차";"압구정동";343;192;172;100.5;13
"1337";20.2;"2020-06-15";"영동한양1차";"압구정동";936;211;561;63.87;10
"1338";10.5;"2020-06-15";"강남데시앙파크";"세곡동";546;169;850;84.95;1
"1339";11.1;"2020-06-15";"강남LH1단지(e편한세상)";"세곡동";809;173;998;59.99;9
"1340";13.2;"2020-06-15";"세곡푸르지오";"세곡동";912;174;1148;84.84;7
"1341";14.8;"2020-06-15";"래미안강남힐즈";"자곡동";1020;159;1554;91.96;9
"1342";11.5;"2020-06-15";"까치마을";"수서동";1404;208;1410;49.5;6
"1343";13.85;"2020-06-15";"강남데시앙포레";"수서동";787;165;957;84.92;1
"1344";22;"2020-06-15";"대림아크로빌";"도곡동";490;936;1662;172.464;17
"1345";16.3;"2020-06-15";"도곡렉슬";"도곡동";3002;274;4443;59.9772;19
"1346";22.5;"2020-06-15";"타워팰리스1차";"도곡동";1297;919;3695;120.78;24
"1347";34.8;"2020-06-15";"타워팰리스1차";"도곡동";1297;919;3695;174.67;11
"1348";3.15;"2020-06-16";"대우디오빌플러스";"역삼동";168;861;289;34.41;4
