"거래금액","건축년도","거래일","시도명","시군구","법정동","지번","전용면적","층"
"    77,500",2001,20190418,"서울시","용산구"," 도원동","23",59.94,7
"   106,000",2001,20190419,"서울시","용산구"," 도원동","23",114.99,11
"    91,000",2001,20190420,"서울시","용산구"," 도원동","23",84.69,20
"    88,000",2001,20190423,"서울시","용산구"," 도원동","23",84.69,10
"    20,000",2013,20190404,"서울시","용산구"," 문배동","24-4",13.01,19
"    20,000",2013,20190405,"서울시","용산구"," 문배동","24-4",13.01,18
"    19,600",2013,20190416,"서울시","용산구"," 문배동","24-4",13.01,15
"    63,000",1970,20190410,"서울시","용산구"," 한강로1가","231-24",85.95,5
"    63,000",1970,20190410,"서울시","용산구"," 한강로1가","231-24",48.93,5
"    84,500",1970,20190425,"서울시","용산구"," 한강로1가","231-24",79.34,4
"   200,000",2009,20190403,"서울시","용산구"," 용산동5가","24",134.02,6
"    27,700",2011,20190409,"서울시","용산구"," 한강로3가","65-7",19.9,2
"   269,998",2015,20190401,"서울시","용산구"," 이촌동","436",124.02,7
"   165,000",1998,20190402,"서울시","용산구"," 이촌동","404",114.96,15
"   115,000",2000,20190405,"서울시","용산구"," 이촌동","415",60,12
"   140,000",1998,20190408,"서울시","용산구"," 이촌동","404",84.89,21
"   107,000",1998,20190409,"서울시","용산구"," 이촌동","404",59.88,18
"   153,000",1998,20190412,"서울시","용산구"," 이촌동","404",114.96,9
"   120,000",2000,20190412,"서울시","용산구"," 이촌동","415",84.98,12
"   146,000",1998,20190413,"서울시","용산구"," 이촌동","402",106.645,14
"   249,998",2015,20190414,"서울시","용산구"," 이촌동","436",124.35,4
"   120,000",2001,20190415,"서울시","용산구"," 이촌동","418",100.92,16
"   112,500",1995,20190416,"서울시","용산구"," 이촌동","399-1",84.86,1
"    85,000",1994,20190416,"서울시","용산구"," 이촌동","395",59.22,2
"   152,500",1998,20190417,"서울시","용산구"," 이촌동","402",106.645,18
"    94,000",1997,20190420,"서울시","용산구"," 이촌동","400",59.55,11
"   244,998",2015,20190420,"서울시","용산구"," 이촌동","436",124.02,9
"   103,000",1999,20190421,"서울시","용산구"," 이촌동","412",59.82,15
"    96,500",1999,20190424,"서울시","용산구"," 이촌동","412",59.82,3
"   203,000",1971,20190426,"서울시","용산구"," 이촌동","300-23",101.95,5
"    90,000",1995,20190426,"서울시","용산구"," 이촌동","399-1",58.2,11
"   150,000",1998,20190427,"서울시","용산구"," 이촌동","402",106.645,13
"   235,000",1971,20190427,"서울시","용산구"," 이촌동","300-23",120.56,4
"   148,000",1998,20190427,"서울시","용산구"," 이촌동","404",84.89,10
"   126,500",1994,20190429,"서울시","용산구"," 이촌동","395",84.78,8
"   110,000",1995,20190429,"서울시","용산구"," 이촌동","399-1",114.74,2
"   220,000",1982,20190410,"서울시","용산구"," 이태원동","22-2",174.38,7
"   190,000",2008,20190418,"서울시","용산구"," 이태원동","124-1",229.28,3
"   125,000",1994,20190429,"서울시","용산구"," 이태원동","729",149.53,3
"    38,000",1974,20190403,"서울시","용산구"," 한남동","29-4",40.1,3
"   440,000",2011,20190404,"서울시","용산구"," 한남동","810",235.312,5
"   375,000",2011,20190404,"서울시","용산구"," 한남동","810",208.478,2
"    76,000",2017,20190405,"서울시","용산구"," 한남동","828",48.4109,9
"    48,500",2004,20190406,"서울시","용산구"," 한남동","72-1",37.53,11
"   630,000",2011,20190409,"서울시","용산구"," 한남동","810",240.23,1
"   445,000",2011,20190412,"서울시","용산구"," 한남동","810",235.312,2
"    75,500",2017,20190413,"서울시","용산구"," 한남동","828",49.6243,9
"   100,000",2016,20190417,"서울시","용산구"," 한남동","827",66.2,4
"    50,000",1974,20190417,"서울시","용산구"," 한남동","29-4",64.26,1
"   195,000",2011,20190417,"서울시","용산구"," 한남동","810",59.7,6
"   730,000",2011,20190418,"서울시","용산구"," 한남동","810",243.201,1
"    31,000",1974,20190420,"서울시","용산구"," 한남동","29-4",31.47,6
"   237,000",2002,20190423,"서울시","용산구"," 한남동","805",203.76,10
"    93,000",2001,20190427,"서울시","용산구"," 한남동","802",84.77,8
"   375,000",2011,20190430,"서울시","용산구"," 한남동","810",208.478,2
"   134,000",2003,20190429,"서울시","용산구"," 동빙고동","1-72",174.51,2
"   228,000",1984,20190401,"서울시","용산구"," 서빙고동","241-21",140.81,9
"   186,000",1984,20190416,"서울시","용산구"," 서빙고동","241-21",140.81,2
"   201,000",1984,20190430,"서울시","용산구"," 서빙고동","241-21",167.08,1
"    54,700",2003,20190424,"서울시","은평구"," 수색동","415-1",84.951,2
"    60,000",2003,20190425,"서울시","은평구"," 수색동","415-1",114.18,2
"    75,000",2015,20190404,"서울시","은평구"," 녹번동","281",84.99,3
"    35,300",1989,20190408,"서울시","은평구"," 녹번동","100-55",75.11,5
"    80,000",2015,20190408,"서울시","은평구"," 녹번동","281",84.99,12
"    31,900",1989,20190411,"서울시","은평구"," 녹번동","100-55",75.11,7
"    42,000",2001,20190418,"서울시","은평구"," 녹번동","279-1",78.8,8
"    28,500",2013,20190428,"서울시","은평구"," 녹번동","29-106",79.64,2
"    52,000",1988,20190402,"서울시","은평구"," 불광동","248",66.7,9
"    50,500",1988,20190402,"서울시","은평구"," 불광동","248",66.7,11
"    72,500",2010,20190404,"서울시","은평구"," 불광동","638",84.9885,11
"    60,000",2010,20190406,"서울시","은평구"," 불광동","641",59.99,5
"    57,000",2010,20190407,"서울시","은평구"," 불광동","641",59.99,4
"    44,000",2004,20190412,"서울시","은평구"," 불광동","71-16",84.72,4
"    39,000",2001,20190412,"서울시","은평구"," 불광동","632",84.42,7
"    59,000",1988,20190415,"서울시","은평구"," 불광동","248",84.65,11
"    72,000",2009,20190417,"서울시","은평구"," 불광동","635",114.942,5
"    40,500",2004,20190418,"서울시","은평구"," 불광동","71-16",59.85,6
"    47,000",1988,20190420,"서울시","은평구"," 불광동","248",66.7,11
"    85,000",2018,20190424,"서울시","은평구"," 불광동","645",114.99,13
"    47,000",2004,20190424,"서울시","은평구"," 불광동","71-16",84.84,4
"    67,000",2018,20190424,"서울시","은평구"," 불광동","645",59.99,14
"    39,500",1997,20190401,"서울시","은평구"," 갈현동","537",111.38,9
"    29,900",1997,20190401,"서울시","은평구"," 갈현동","539",59.94,10
"    36,500",1997,20190411,"서울시","은평구"," 갈현동","537",59.25,8
"    31,400",2003,20190423,"서울시","은평구"," 갈현동","544",79.95,4
"    43,000",1997,20190425,"서울시","은평구"," 갈현동","538",84.9,12
"    42,500",2000,20190430,"서울시","은평구"," 갈현동","542-1",107.61,4
"    29,000",1989,20190401,"서울시","은평구"," 구산동","162-1",84.06,5
"    39,400",1989,20190402,"서울시","은평구"," 구산동","162-1",124.8,6
"    38,300",2004,20190403,"서울시","은평구"," 구산동","547",59.887,15
"    46,500",2004,20190403,"서울시","은평구"," 구산동","547",84.618,13
"    36,000",1989,20190404,"서울시","은평구"," 구산동","162-1",124.81,1
"    50,000",2004,20190404,"서울시","은평구"," 구산동","547",84.618,22
"    29,400",1998,20190404,"서울시","은평구"," 구산동","382",59.94,13
"    25,000",1998,20190409,"서울시","은평구"," 구산동","382",59.94,14
"    21,600",2002,20190410,"서울시","은평구"," 구산동","26-4",68.28,2
"    58,700",2006,20190410,"서울시","은평구"," 구산동","159-10",116.32,9
"    44,000",1998,20190411,"서울시","은평구"," 구산동","382",114.95,17
"    31,500",1989,20190413,"서울시","은평구"," 구산동","162-1",84.75,5
"    31,800",2002,20190417,"서울시","은평구"," 구산동","213-17",84.6,5
"    43,900",2018,20190401,"서울시","은평구"," 대조동","172-75",56.83,3
"    50,000",1997,20190402,"서울시","은평구"," 대조동","231",84.82,6
"    31,500",2014,20190404,"서울시","은평구"," 대조동","6-26",40.51,13
"    30,900",2014,20190404,"서울시","은평구"," 대조동","4-6",41.08,13
"    24,000",2012,20190410,"서울시","은평구"," 대조동","4-18",31.32,6
"    33,000",1997,20190410,"서울시","은평구"," 대조동","231",59.4,18
"    44,500",2018,20190417,"서울시","은평구"," 대조동","172-75",56.83,5
"    24,000",2012,20190423,"서울시","은평구"," 대조동","6-17",32.79,5
"    44,500",2018,20190425,"서울시","은평구"," 대조동","172-75",56.83,5
"    13,300",2014,20190402,"서울시","은평구"," 응암동","88-8",13.6793,12
"    53,500",2011,20190405,"서울시","은평구"," 응암동","760",59.63,10
"    42,500",2006,20190406,"서울시","은평구"," 응암동","119-16",84.9,12
"    49,000",1998,20190406,"서울시","은평구"," 응암동","739",84.93,3
"    52,800",2011,20190406,"서울시","은평구"," 응암동","760",59.63,8
"    30,000",2011,20190410,"서울시","은평구"," 응암동","107-4",57.23,10
"    54,400",2011,20190410,"서울시","은평구"," 응암동","761",59.63,7
"    13,400",2014,20190411,"서울시","은평구"," 응암동","88-8",13.6793,11
"    52,350",1998,20190411,"서울시","은평구"," 응암동","739",84.93,4
"    51,050",2019,20190411,"서울시","은평구"," 응암동","626-108",59.91,2
"    37,700",2016,20190415,"서울시","은평구"," 응암동","117-54",56.43,6
"    19,500",2002,20190416,"서울시","은평구"," 응암동","122-13",48.28,7
"    37,300",2008,20190417,"서울시","은평구"," 응암동","118-12",84.03,5
"    58,000",2011,20190420,"서울시","은평구"," 응암동","759",84.42,3
"    53,500",2011,20190422,"서울시","은평구"," 응암동","760",59.85,11
"    30,900",1988,20190423,"서울시","은평구"," 응암동","694-1",64.62,4
"    35,200",2019,20190424,"서울시","은평구"," 응암동","590-23",34.41,11
"    54,500",2011,20190424,"서울시","은평구"," 응암동","760",59.63,5
"    32,500",2004,20190426,"서울시","은평구"," 응암동","581-3",77.63,2
"    68,000",2018,20190427,"서울시","은평구"," 응암동","764",84.98,3
"    60,000",2011,20190428,"서울시","은평구"," 응암동","759",84.59,2
"    40,500",2006,20190401,"서울시","은평구"," 역촌동","44-6",63.82,4
"    36,700",2003,20190407,"서울시","은평구"," 역촌동","32-37",84.6,2
"    44,800",2003,20190409,"서울시","은평구"," 역촌동","231",84.9816,7
"    28,000",2001,20190412,"서울시","은평구"," 역촌동","46-29",73.34,4
"    38,000",2018,20190413,"서울시","은평구"," 역촌동","17-17",54.71,3
"    33,000",2004,20190415,"서울시","은평구"," 역촌동","36-14",84.92,2
"    26,600",2018,20190420,"서울시","은평구"," 역촌동","17-17",38.69,6
"    29,600",2012,20190424,"서울시","은평구"," 역촌동","234",65.55,2
"    37,500",2018,20190430,"서울시","은평구"," 역촌동","17-17",47.17,9
"    32,500",1993,20190401,"서울시","은평구"," 신사동","297",58.09,18
"    40,700",2006,20190402,"서울시","은평구"," 신사동","23-53",83.66,5
"    45,800",2018,20190410,"서울시","은평구"," 신사동","19-162",52.29,11
"    26,900",1988,20190413,"서울시","은평구"," 신사동","155-1",61.32,10
"    36,000",1994,20190415,"서울시","은평구"," 신사동","355",84.83,10
"    28,800",1993,20190416,"서울시","은평구"," 신사동","297",58.09,5
"    39,200",1997,20190419,"서울시","은평구"," 신사동","359",84.17,11
"    38,500",2002,20190419,"서울시","은평구"," 신사동","362",81.92,1
"    25,000",1997,20190422,"서울시","은평구"," 신사동","19-84",59.78,2
"    20,000",2014,20190425,"서울시","은평구"," 신사동","241",48.02,8
"    38,900",2004,20190427,"서울시","은평구"," 신사동","367",59.982,20
"    37,800",1997,20190427,"서울시","은평구"," 신사동","359",84.17,1
"    33,500",1988,20190428,"서울시","은평구"," 신사동","155-1",82.74,6
"    35,000",1987,20190430,"서울시","은평구"," 신사동","140-1",63.53,11
"    44,900",2000,20190409,"서울시","은평구"," 증산동","244",59.91,3
"    49,500",2019,20190411,"서울시","은평구"," 증산동","257",54.84,10
"    47,500",2019,20190412,"서울시","은평구"," 증산동","257",53.38,4
"    47,800",2019,20190415,"서울시","은평구"," 증산동","257",53.38,3
"    49,500",2019,20190417,"서울시","은평구"," 증산동","257",54.25,9
"    49,500",2019,20190417,"서울시","은평구"," 증산동","257",54.84,11
"    51,500",2019,20190428,"서울시","은평구"," 증산동","257",54.84,2
"    49,800",2019,20190430,"서울시","은평구"," 증산동","257",54.84,11
"    35,000",2017,20190403,"서울시","은평구"," 진관동","64",40.63,9
"    61,700",2019,20190405,"서울시","은평구"," 진관동","62",84.7488,21
"    75,000",2010,20190405,"서울시","은평구"," 진관동","135",101.92,1
"    63,000",2017,20190407,"서울시","은평구"," 진관동","65",59.98,17
"    69,000",2008,20190407,"서울시","은평구"," 진관동","13",167.69,1
"    72,500",2010,20190407,"서울시","은평구"," 진관동","25",84.84,7
"    67,000",2010,20190409,"서울시","은평구"," 진관동","155",84.89,5
"    70,000",2010,20190409,"서울시","은평구"," 진관동","84",101.49,-1
"    79,900",2009,20190411,"서울시","은평구"," 진관동","102",84.72,6
"    62,300",2010,20190415,"서울시","은평구"," 진관동","27",84.8,7
"    67,000",2008,20190415,"서울시","은평구"," 진관동","12",84.84,4
"    63,000",2009,20190416,"서울시","은평구"," 진관동","101",59.85,5
"    91,000",2009,20190427,"서울시","은평구"," 진관동","107",134.05,16
"    69,000",2009,20190427,"서울시","은평구"," 진관동","81",84.51,1
"    77,700",2008,20190427,"서울시","은평구"," 진관동","5",134.96,11
"   148,000",2008,20190422,"서울시","종로구"," 사직동","9",159.01,6
"   130,000",2004,20190411,"서울시","종로구"," 내수동","71",124.17,16
"   167,000",2004,20190418,"서울시","종로구"," 내수동","72",174.55,8
"    31,000",2003,20190412,"서울시","종로구"," 익선동","55",45.5,7
"    31,800",2003,20190419,"서울시","종로구"," 익선동","55",48.54,8
"    27,600",2003,20190426,"서울시","종로구"," 익선동","55",46.64,2
"    85,000",2006,20190401,"서울시","종로구"," 인의동","48-2",98.39,13
"    62,500",2006,20190407,"서울시","종로구"," 인의동","48-2",84.64,14
"    23,700",2017,20190413,"서울시","종로구"," 효제동","65-2",20.3861,12
"    23,000",1999,20190410,"서울시","종로구"," 동숭동","4-161",49.56,1
"    23,900",2002,20190401,"서울시","종로구"," 창신동","601-1",54.72,6
"    20,000",2002,20190416,"서울시","종로구"," 창신동","601-7",59.04,2
"    27,200",2002,20190419,"서울시","종로구"," 창신동","601-5",59.55,4
"    59,500",1999,20190429,"서울시","종로구"," 창신동","232",59.95,6
"    13,800",2013,20190402,"서울시","종로구"," 숭인동","202-3",19.466,5
"    12,150",2013,20190403,"서울시","종로구"," 숭인동","1421-1",15.855,15
"    65,700",2009,20190408,"서울시","종로구"," 숭인동","766",59.9426,5
"    38,600",1979,20190422,"서울시","종로구"," 숭인동","204-11",78.75,8
"   140,000",2017,20190406,"서울시","종로구"," 평동","233",84.614,18
"   141,000",2017,20190418,"서울시","종로구"," 평동","233",84.836,16
"   146,000",2017,20190414,"서울시","종로구"," 홍파동","199",84.944,15
"   120,000",2017,20190430,"서울시","종로구"," 홍파동","199",59.866,5
"    53,000",1995,20190404,"서울시","종로구"," 교북동","101",59.98,6
"    65,500",2005,20190405,"서울시","종로구"," 구기동","95-1",140.56,1
"    38,500",1998,20190413,"서울시","종로구"," 평창동","596",59.97,9
"    36,000",1998,20190423,"서울시","종로구"," 평창동","596",59.97,2
"   134,800",2008,20190430,"서울시","종로구"," 무악동","60",157.289,6
"   135,000",2010,20190406,"서울시","중구"," 남대문로5가","827",116.11,29
"   124,000",2010,20190424,"서울시","중구"," 남대문로5가","827",142.23,6
"    18,000",1975,20190405,"서울시","중구"," 회현동1가","146-1",49.3,3
"   158,000",2010,20190419,"서울시","중구"," 회현동1가","206",205.62,12
"   122,500",2010,20190426,"서울시","중구"," 회현동1가","206",122.7,27
"    70,000",2009,20190403,"서울시","중구"," 충무로4가","306",80.473,14
"    44,000",1970,20190415,"서울시","중구"," 충무로4가","120-3",71.93,11
"    45,000",2006,20190402,"서울시","중구"," 신당동","432-1132",84.78,3
"    94,000",2011,20190403,"서울시","중구"," 신당동","851",117,4
"     9,500",2001,20190404,"서울시","중구"," 신당동","432-2006",32.86,-1
"    55,000",1993,20190404,"서울시","중구"," 신당동","840",66.6,13
"    50,500",2000,20190406,"서울시","중구"," 신당동","846",59.9,3
"    75,500",1999,20190406,"서울시","중구"," 신당동","842",84.88,1
"    85,500",2005,20190406,"서울시","중구"," 신당동","850",84.76,9
"    65,000",1999,20190408,"서울시","중구"," 신당동","842",57.63,12
"    73,500",2002,20190411,"서울시","중구"," 신당동","844",59.94,4
"    87,000",2002,20190412,"서울시","중구"," 신당동","844",84.88,14
"    66,000",1999,20190413,"서울시","중구"," 신당동","842",57.63,11
"    87,000",2002,20190415,"서울시","중구"," 신당동","844",84.88,16
"    72,000",2002,20190415,"서울시","중구"," 신당동","844",59.94,4
"   105,000",2011,20190416,"서울시","중구"," 신당동","852",84.95,9
"    77,000",1999,20190417,"서울시","중구"," 신당동","843",84.96,5
"    85,000",1999,20190419,"서울시","중구"," 신당동","842",84.88,13
"    62,500",1999,20190420,"서울시","중구"," 신당동","843",59.98,3
"    23,700",1968,20190421,"서울시","중구"," 신당동","372-13",50.91,3
"    88,500",2002,20190422,"서울시","중구"," 신당동","844",84.88,7
"   143,500",2011,20190427,"서울시","중구"," 신당동","852",118.31,15
"    68,000",1999,20190428,"서울시","중구"," 신당동","842",57.63,4
"    64,000",1999,20190429,"서울시","중구"," 신당동","842",57.63,7
"    89,500",2002,20190429,"서울시","중구"," 신당동","844",84.88,8
"    63,000",1993,20190430,"서울시","중구"," 신당동","840",83.97,2
"   119,000",2014,20190415,"서울시","중구"," 흥인동","13-1",124.1323,13
"    17,000",2014,20190422,"서울시","중구"," 흥인동","119",15.55,11
"    60,000",2008,20190406,"서울시","중구"," 황학동","2545",59.94,32
"    75,000",2008,20190409,"서울시","중구"," 황학동","2545",84.97,25
"    83,500",2008,20190413,"서울시","중구"," 황학동","2545",114.9,30
"    17,400",2014,20190423,"서울시","중구"," 황학동","819",15.97,14
"   115,000",2016,20190428,"서울시","중구"," 순화동","217",82.3212,18
"    90,000",2001,20190411,"서울시","중구"," 중림동","200",84.95,15
"   125,000",2001,20190413,"서울시","중구"," 중림동","200",114.77,6
"   104,700",2012,20190418,"서울시","중구"," 만리동1가","231",84.9566,6
"    35,000",1998,20190402,"서울시","중랑구"," 면목동","1519",59.91,9
"    41,600",1993,20190403,"서울시","중랑구"," 면목동","1500",59.76,7
"    46,500",1997,20190403,"서울시","중랑구"," 면목동","1516",84.99,6
"    21,900",1995,20190408,"서울시","중랑구"," 면목동","1-41",55.4,3
"    34,500",1998,20190409,"서울시","중랑구"," 면목동","1519",59.91,1
"    48,500",2004,20190416,"서울시","중랑구"," 면목동","1527",80.1913,16
"    29,000",1987,20190417,"서울시","중랑구"," 면목동","193-1",44.5,11
"    21,000",1987,20190419,"서울시","중랑구"," 면목동","193-1",35.3,6
"    34,500",1987,20190419,"서울시","중랑구"," 면목동","193-1",58.46,9
"    58,000",2015,20190420,"서울시","중랑구"," 면목동","1537",59.9636,7
"    21,500",1987,20190421,"서울시","중랑구"," 면목동","193-1",35.3,9
"    60,900",2007,20190421,"서울시","중랑구"," 면목동","1531",84.741,13
"    51,500",1992,20190422,"서울시","중랑구"," 면목동","494",84.9,14
"    46,060",1987,20190423,"서울시","중랑구"," 면목동","193-1",84.92,8
"    35,000",1990,20190423,"서울시","중랑구"," 면목동","1077-1",44.35,7
"    21,900",1995,20190423,"서울시","중랑구"," 면목동","1-41",54.32,5
"    46,000",2000,20190424,"서울시","중랑구"," 면목동","1522-1",59.72,23
"    40,500",2002,20190427,"서울시","중랑구"," 면목동","715",59.65,5
"    29,500",1987,20190428,"서울시","중랑구"," 면목동","193-1",44.5,13
"    48,500",2003,20190405,"서울시","중랑구"," 상봉동","497",59.6772,5
"    48,000",1997,20190409,"서울시","중랑구"," 상봉동","1",84.96,6
"    53,500",2003,20190410,"서울시","중랑구"," 상봉동","81-5",61.468,10
"    64,500",2003,20190410,"서울시","중랑구"," 상봉동","81-5",84.642,13
"    88,500",2013,20190411,"서울시","중랑구"," 상봉동","500",111.56,35
"    61,000",2003,20190411,"서울시","중랑구"," 상봉동","497",84.9353,10
"    43,000",1996,20190419,"서울시","중랑구"," 상봉동","484",68.12,2
"    41,900",1996,20190420,"서울시","중랑구"," 상봉동","484",68.12,9
"    50,500",2003,20190423,"서울시","중랑구"," 상봉동","497",59.6772,13
"    84,000",2016,20190425,"서울시","중랑구"," 상봉동","501",131.8,13
"    13,600",2015,20190429,"서울시","중랑구"," 상봉동","115-61",14.55,17
"    42,000",1996,20190430,"서울시","중랑구"," 상봉동","484",68.12,2
"    12,000",2012,20190401,"서울시","중랑구"," 중화동","208-4",17.94,11
"    50,500",1997,20190402,"서울시","중랑구"," 중화동","450",84.03,10
"    44,200",1997,20190410,"서울시","중랑구"," 중화동","450",59.76,21
"    34,500",2004,20190410,"서울시","중랑구"," 중화동","307-6",80.88,3
"    37,800",2004,20190412,"서울시","중랑구"," 중화동","307-76",82.7,5
"    34,500",2004,20190416,"서울시","중랑구"," 중화동","307-6",71.86,4
"    56,500",2013,20190418,"서울시","중랑구"," 중화동","454",84.63,14
"    36,800",1997,20190420,"서울시","중랑구"," 중화동","450",50.37,12
"    36,300",1997,20190420,"서울시","중랑구"," 중화동","450",50.37,17
"    43,500",1998,20190422,"서울시","중랑구"," 중화동","450",59.76,18
"    41,300",1998,20190423,"서울시","중랑구"," 중화동","450",59.76,5
"    43,300",1997,20190424,"서울시","중랑구"," 중화동","450",59.76,24
"    53,500",1997,20190427,"서울시","중랑구"," 중화동","450",84.03,16
"    56,500",2013,20190427,"서울시","중랑구"," 중화동","454",96.4,14
"    51,800",2013,20190427,"서울시","중랑구"," 중화동","454",84.63,8
"    44,200",1997,20190430,"서울시","중랑구"," 중화동","450",59.76,22
"    40,000",1999,20190401,"서울시","중랑구"," 묵동","378",84.99,17
"    56,000",2004,20190403,"서울시","중랑구"," 묵동","387",83.5358,12
"    69,000",2010,20190404,"서울시","중랑구"," 묵동","170-1",101.9,32
"    66,500",1995,20190405,"서울시","중랑구"," 묵동","20",102.7,10
"    32,000",2004,20190405,"서울시","중랑구"," 묵동","170-27",68.318,11
"    74,000",1995,20190405,"서울시","중랑구"," 묵동","20",126.28,11
"    69,000",1995,20190406,"서울시","중랑구"," 묵동","20",126.28,10
"    21,000",1975,20190408,"서울시","중랑구"," 묵동","245-64",48.13,1
"    42,000",1996,20190412,"서울시","중랑구"," 묵동","13",59.76,10
"    51,000",2004,20190413,"서울시","중랑구"," 묵동","388",84.97,7
"    83,000",2017,20190413,"서울시","중랑구"," 묵동","396",96.399,17
"    69,500",2010,20190413,"서울시","중랑구"," 묵동","170-1",101.91,28
"    25,500",1996,20190413,"서울시","중랑구"," 묵동","13",39.84,10
"    53,500",2002,20190415,"서울시","중랑구"," 묵동","385",84.9785,15
"    53,000",2000,20190416,"서울시","중랑구"," 묵동","384",104.79,8
"    42,250",2004,20190422,"서울시","중랑구"," 묵동","388",84.97,1
"    37,000",1996,20190423,"서울시","중랑구"," 묵동","13",59.76,5
"    35,500",1996,20190425,"서울시","중랑구"," 묵동","13",49.77,11
"    58,000",2002,20190426,"서울시","중랑구"," 묵동","385",84.9416,12
"    68,500",2017,20190426,"서울시","중랑구"," 묵동","396",75.712,12
"    38,800",1996,20190426,"서울시","중랑구"," 묵동","13",59.76,12
"    50,500",2006,20190401,"서울시","중랑구"," 망우동","580-1",84.94,5
"    43,000",2012,20190401,"서울시","중랑구"," 망우동","583",59.978,2
"    31,000",2006,20190404,"서울시","중랑구"," 망우동","133-15",73.31,11
"    28,000",1999,20190408,"서울시","중랑구"," 망우동","573",59.62,11
"    44,700",2012,20190408,"서울시","중랑구"," 망우동","583",59.978,5
"    33,700",2005,20190409,"서울시","중랑구"," 망우동","579",84.68,7
"    51,000",2006,20190413,"서울시","중랑구"," 망우동","580",84.94,4
"    44,900",2012,20190415,"서울시","중랑구"," 망우동","583",84.964,1
"    52,200",2012,20190420,"서울시","중랑구"," 망우동","583",84.913,3
"    25,700",1995,20190426,"서울시","중랑구"," 망우동","572",59.28,8
"    25,500",1989,20190426,"서울시","중랑구"," 망우동","226",52.71,1
"    49,500",2006,20190428,"서울시","중랑구"," 망우동","580",84.94,3
"    31,000",1999,20190429,"서울시","중랑구"," 망우동","573",59.62,19
"    32,000",1996,20190404,"서울시","중랑구"," 신내동","661",49.77,3
"    59,500",2010,20190404,"서울시","중랑구"," 신내동","317",84.3,11
"    38,150",1996,20190404,"서울시","중랑구"," 신내동","785",57.3,15
"    42,000",1996,20190406,"서울시","중랑구"," 신내동","650",59.76,9
"    34,800",1996,20190408,"서울시","중랑구"," 신내동","661",49.77,13
"    21,000",1996,20190410,"서울시","중랑구"," 신내동","657",33.18,4
"    45,000",1997,20190411,"서울시","중랑구"," 신내동","618",84.08,16
"    40,000",1996,20190412,"서울시","중랑구"," 신내동","650",59.76,3
"    47,300",1997,20190413,"서울시","중랑구"," 신내동","618",84.08,17
"    33,700",1996,20190413,"서울시","중랑구"," 신내동","650",49.77,2
"    35,950",1997,20190413,"서울시","중랑구"," 신내동","618",59.4,12
"    27,500",1996,20190413,"서울시","중랑구"," 신내동","650",39.84,5
"    43,000",1996,20190414,"서울시","중랑구"," 신내동","650",59.76,7
"    41,500",1996,20190415,"서울시","중랑구"," 신내동","650",59.76,8
"    27,700",1997,20190415,"서울시","중랑구"," 신내동","591",59.4,23
"    43,000",2000,20190416,"서울시","중랑구"," 신내동","437",84.93,12
"    51,700",1995,20190417,"서울시","중랑구"," 신내동","656",84.99,11
"    27,500",1996,20190417,"서울시","중랑구"," 신내동","661",39.76,7
"    22,500",1996,20190419,"서울시","중랑구"," 신내동","657",33.18,11
"    25,700",1997,20190419,"서울시","중랑구"," 신내동","591",46.44,19
"    30,500",1992,20190420,"서울시","중랑구"," 신내동","487",70.16,11
"    61,500",1995,20190420,"서울시","중랑구"," 신내동","654",101.86,11
"    34,000",1997,20190420,"서울시","중랑구"," 신내동","591",59.4,9
"    59,000",2013,20190420,"서울시","중랑구"," 신내동","817",84.62,14
"    46,000",1994,20190420,"서울시","중랑구"," 신내동","783",84.32,17
"    47,300",2005,20190420,"서울시","중랑구"," 신내동","802",81.75,13
"    48,500",1997,20190421,"서울시","중랑구"," 신내동","618",84.08,11
"    42,400",1996,20190423,"서울시","중랑구"," 신내동","650",59.76,10
"    31,000",1999,20190423,"서울시","중랑구"," 신내동","797",59.34,4
"    22,500",2000,20190426,"서울시","중랑구"," 신내동","799",41.556,8
"    42,000",1996,20190430,"서울시","중랑구"," 신내동","650",59.76,6
"   178,000",2005,20190504,"서울시","강남구"," 역삼동","755-4",84.991,3
"    20,000",2004,20190504,"서울시","강남구"," 역삼동","823-7",17.23,10
"   203,000",2006,20190504,"서울시","강남구"," 역삼동","754",114.65,6
"   124,800",2005,20190504,"서울시","강남구"," 역삼동","757",59.4,22
"   131,500",2005,20190504,"서울시","강남구"," 역삼동","755-4",59.606,18
"   134,000",2005,20190506,"서울시","강남구"," 역삼동","755-4",59.606,14
"   135,000",2006,20190506,"서울시","강남구"," 역삼동","754",59.95,11
"   132,500",2005,20190507,"서울시","강남구"," 역삼동","755-4",59.606,24
"   122,000",2005,20190507,"서울시","강남구"," 역삼동","757",59.73,17
"   130,000",2006,20190509,"서울시","강남구"," 역삼동","754-1",59.8848,16
"   130,000",2005,20190509,"서울시","강남구"," 역삼동","755-4",59.606,17
"   131,000",2006,20190510,"서울시","강남구"," 역삼동","754-1",59.8848,19
"   135,000",2005,20190510,"서울시","강남구"," 역삼동","755-4",59.606,19
"   170,000",2006,20190510,"서울시","강남구"," 역삼동","754-1",84.9097,5
"   131,750",2005,20190511,"서울시","강남구"," 역삼동","755-4",59.606,6
"   130,000",2005,20190511,"서울시","강남구"," 역삼동","757",59.65,17
"   213,000",2006,20190520,"서울시","강남구"," 역삼동","713-11",116.285,19
"   136,000",2005,20190520,"서울시","강남구"," 역삼동","755-4",59.606,22
