"month","nation","itemNm","imxprt","weight","dollar"
"202007","중국","갑각류","수입",169893,627500
"202007","말레이시아","갑각류","수입",7070,88525
"202007","영국","갑각류","수입",199.68,1139
"202007","아일랜드","노르웨이 바닷가재","수입",180,5427
"202007","그리스","어란","수입",10.995,1587
"202007","일본","어란","수출",3000,24323
"202007","일본","어란","수입",75,4056
"202007","미국","어란","수출",2248,61214
"202007","미국","어란","수입",3.92,26
"202007","호주","어란","수출",180,5417
"202007","파라과이","멸치","수출",261,1914
"202007","남아프리카","멸치","수출",1,103
"202007","베트남","멸치","수출",14.8,208
"202007","싱가포르","멸치","수출",192,2452
"202007","미국","명태","수출",3963.64,27627
"202007","싱가포르","명태","수출",5.25,237
"202007","쿠웨이트","명태","수출",20,609
"202007","요르단","명태","수출",1.5,19
"202007","네덜란드","어류","수출",200,10600
"202007","인도네시아","어류","수입",69020,546184
"202007","일본","어류","수입",3360.2,76253
"202007","필리핀","어류","수입",44920,412978
"202007","미국","어류","수입",0.1,1
"202007","베트남","기타 수생무척추동물의","수출",145.8,2509
"202007","프랑스","어류의 수우프","수입",960,1769
"202007","이탈리아","어류의 수우프","수입",180,2650
"202007","홍콩","어류의 수우프","수출",402,1366
"202007","카타르","어류의 수우프","수출",246,1016
"202007","독일","어류의 수우프","수입",12.14,204
"202007","대만","어류의 수우프","수출",1200,3738
"202007","몽고","어류의 수우프","수출",16,63
"202007","베트남","어류의 수우프","수출",101.2,298
"202007","베트남","어류의 수우프","수입",2.15,28
"202007","괌","어류의 수우프","수출",108,692
"202007","일본","어류의 수우프","수출",342,815
"202007","일본","어류의 수우프","수입",0.29,12
"202007","필리핀","어류의 수우프","수출",423,1992
"202007","가나","어류의 수우프","수출",5,138
"202007","과테말라","어류의 수우프","수출",56.16,370
"202007","미국","어류의 수우프","수출",4681,19154
"202007","미국","어류의 수우프","수입",4.86,46
"202007","호주","어류의 수우프","수출",360,1192
"202007","중국","어류의 수우프","수입",107.1,780
"202007","말레이시아","어류의 수우프","수출",433.2,2224
"202007","말레이시아","어류의 수우프","수입",3,17
"202007","아르헨티나","기타의 새우류의 새우살","수입",27866.2,358117
"202007","태국","기타의 새우류의 새우살","수입",148765.98,1654545
"202007","인디아","기타의 새우류의 새우살","수입",212854.5,1629496
"202007","인도네시아","기타의 새우류의 새우살","수입",26149.8,165052
"202007","베트남","기타의 새우류의 새우살","수입",2268379.27,19013329
"202007","괌","기타의 새우류의 새우살","수출",50,1076
"202007","일본","기타의 새우류의 새우살","수입",12756,86590
"202007","필리핀","기타의 새우류의 새우살","수입",210.6,526
"202007","중국","기타의 새우류의 새우살","수입",369619.6,2385065
"202007","태국","비단잉어","수입",5,2353
"202007","인도네시아","비단잉어","수입",16,755
"202007","페루","기타","수입",360,5648
"202007","독일","기타","수입",32,3097
"202007","대만","기타","수입",231,35509
"202007","스리랑카","기타","수입",435,28113
"202007","태국","기타","수입",1438,179695
"202007","나이지리아","기타","수입",30,4779
"202007","인도네시아","기타","수입",1439,88983
"202007","베트남","기타","수입",153,7832
"202007","일본","기타","수입",28.5,3363
"202007","싱가포르","기타","수입",368,42606
"202007","콜롬비아","기타","수입",80,5609
"202007","중국","기타","수입",89,16511
"202007","말레이시아","기타","수입",636,51806
"202007","일본","가오리","수입",74039.7,386566
"202007","미국","가오리","수출",10,257
"202007","체코공화국","기타 수생무척추동물의","수출",73.6,1423
"202007","홍콩","기타 수생무척추동물의","수출",0.6,25
"202007","홍콩","기타 수생무척추동물의","수출",0.6,25
"202007","인디아","기타 수생무척추동물의","수출",5,94
"202007","베트남","기타 수생무척추동물의","수입",33,119
"202007","일본","기타 수생무척추동물의","수입",2902,35061
"202007","미국","기타 수생무척추동물의","수출",1922.6,10249
"202007","미국","기타 수생무척추동물의","수입",0.88,19
"202007","호주","기타 수생무척추동물의","수출",194.4,1139
"202007","중국","기타 수생무척추동물의","수입",10400,52902
"202007","인도네시아","해삼","수입",1133,60049
"202007","미국","해삼","수출",75,47072
"202007","말레이시아","해삼","수입",3000,213390
"202007","중국","해삼","수출",3638.4,188667
"202007","에스토니아","볼낙","수입",73184.3,103693
"202007","카나다","볼낙","수입",194088.38,171159
"202007","베트남","볼낙","수출",26194,138983
"202007","일본","볼낙","수출",39180,590275
"202007","포르투갈","볼낙","수입",701793.36,1208078
"202007","미국","볼낙","수입",280249.46,517690
"202007","아이슬란드","볼낙","수입",213150,542940
"202007","스페인","볼낙","수입",120835,193553
"202007","남아프리카","아귀","수입",9406,36683
"202007","베트남","아귀","수출",3216,8935
"202007","미국","아귀","수입",90000,391625
"202007","브라질","아귀","수입",4000,15530
"202007","호주","아귀","수출",9413.8,55853
"202007","싱가포르","아귀","수출",56,549
"202007","중국","아귀","수입",1321600,1911580
"202007","베트남","먹장어","수입",12270,81247
"202007","미국","먹장어","수입",83082,298181
"202007","칠레","먹장어","수입",15,118
"202007","인도네시아","밀크피쉬","수입",234490,280315
"202007","필리핀","밀크피쉬","수입",3495,18174
"202007","기니아","민어","수입",722245.5,3806622
"202007","기네비소","민어","수입",65794.5,316898
"202007","감비아","민어","수입",70357,378284
"202007","인디아","민어","수입",49430,93168
"202007","베트남","민어","수입",2700,11240
"202007","시에라리온","민어","수입",210862,951649
"202007","콩고민주공화국","민어","수입",137659.5,531091
"202007","파키스탄","민어","수입",29150,64559
"202007","모리타니아","민어","수입",139530,570995
"202007","미국","민어","수출",822,5446
"202007","호주","민어","수출",725,8203
"202007","세네갈","민어","수입",153076,659431
"202007","중국","민어","수입",21960,37913
"202007","중국","까나리","수입",10336447,4675359
"202007","아르헨티나","가오리","수입",6480,35745
"202007","카나다","가오리","수출",100,2521
"202007","싱가포르","가오리","수출",20,293
"202007","중국","가오리","수출",11250,15262
"202007","아르헨티나","홍어","수입",551010.6,3430286
"202007","카나다","홍어","수입",13762,75972
"202007","우루과이","홍어","수입",22730,84749
"202007","베트남","홍어","수입",2000,7025
"202007","뉴질랜드","홍어","수입",77577.5,233840
"202007","미국","홍어","수입",180170.43,835746
"202007","브라질","홍어","수입",1440,5937
"202007","중국","홍어","수출",10120,14346
"202007","쿠웨이트","홍어","수출",25,586
"202007","스페인","홍어","수입",1290.1,5455
"202007","프랑스","이빨고기","수입",69625.95,944859
"202007","싱가포르","이빨고기","수출",12143.39,224231
"202007","중국","이빨고기","수출",21447,389749
"202007","미국","은대구","수입",5012.18,85647
"202007","기니아","갈치","수입",7892,11364
"202007","오만","갈치","수입",375060,1633787
"202007","홍콩","갈치","수출",768,5472
"202007","남아프리카","갈치","수입",175125.79,454238
"202007","감비아","갈치","수입",16948,43973
"202007","베네주엘라","갈치","수입",32858,125882
"202007","베트남","갈치","수입",25369,105704
"202007","필리핀","갈치","수출",13.5,390
"202007","뉴질랜드","갈치","수출",480,3803
"202007","파키스탄","갈치","수입",24000,89744
"202007","아랍에미리트연합","갈치","수입",48000,200263
"202007","미국","갈치","수출",7537,142001
"202007","브라질","갈치","수입",9400,22919
"202007","싱가포르","갈치","수출",5,22
"202007","모로코","갈치","수입",71200,207251
"202007","세네갈","갈치","수입",764726,3316098
"202007","중국","갈치","수출",1980,4231
"202007","중국","갈치","수입",178155,978593
"202007","칠레","갈치","수출",225,1878
"202007","예멘","갈치","수입",48000,192220
"202007","베트남","옥돔","수출",2,439
"202007","일본","옥돔","수출",4.9,3
"202007","중국","옥돔","수입",11550,69138
"202007","기니아","돔","수입",2145,4457
"202007","기네비소","돔","수출",80,61
"202007","대만","돔","수출",3214,10682
"202007","인도네시아","돔","수입",2.8,11
"202007","베트남","돔","수입",46300,166164
"202007","뉴질랜드","돔","수입",22950,135417
"202007","싱가포르","돔","수출",5,11
"202007","세네갈","돔","수출",60,53
"202007","중국","돔","수출",710,1609
"202007","중국","돔","수입",35000,174959
"202007","일본","붕장어","수출",7520,67252
"202007","베트남","조기","수출",2366,22829
"202007","괌","조기","수출",136,804
"202007","일본","조기","수출",4.32,2
"202007","일본","조기","수출",4.32,2
"202007","미국","조기","수출",1224.36,9429
"202007","호주","조기","수출",81.72,650
"202007","싱가포르","조기","수출",5,14
"202007","중국","조기","수입",1405926.6,5388906
"202007","쿠웨이트","조기","수출",40.86,329
"202007","필리핀","꽁치","수출",22,170
"202007","일본","복어","수입",29250,27722
"202007","중국","복어","수입",387145,644205
"202007","중국","보리멸","수출",3570,9475
"202007","러시아","임연수어","수입",641526,1182638
"202007","일본","임연수어","수출",71388,114221
"202007","미국","임연수어","수입",86745,225894
"202007","중국","임연수어","수출",241590,411917
"202007","노르웨이","태평양 연어","수입",344227.1,4792077
"202007","영국","태평양 연어","수입",222.68,4908
"202007","태국","굴치패 종패용","수출",900,2910
"202007","미국","기타 굴","수출",288,6062
"202007","러시아","가리비과의 조개","수입",8125,30864
"202007","베트남","가리비과의 조개","수출",6100,75395
"202007","일본","가리비과의 조개","수입",1191000,3567254
"202007","싱가포르","가리비과의 조개","수출",180,3072
"202007","중국","가리비과의 조개","수입",52837,171866
"202007","미국","가리비과의조개","수출",100,1167
"202007","호주","가리비과의조개","수출",87.5,1399
"202007","홍콩","넙치","수출",538,10894
"202007","라오스","넙치","수출",68,1819
"202007","대만","넙치","수출",730.5,15252
"202007","카나다","넙치","수출",3899.5,82302
"202007","베트남","넙치","수출",13910,245350
"202007","일본","넙치","수출",109216,1311518
"202007","아랍에미리트연합","넙치","수출",258.9,4420
"202007","미국","넙치","수출",40608.13,954224
"202007","싱가포르","넙치","수출",741,19655
"202007","중국","넙치","수입",6500,40097
"202007","일본","능성어","수입",947,19118
"202007","중국","복어","수입",23171,431535
"202007","필리핀","틸라피아","수입",1.18,697
"202007","카나다","볼락","수출",54,1432
"202007","미국","볼락","수출",350,7169
"202007","싱가포르","숭어","수출",47,556
"202007","카나다","미꾸라지","수출",5,103
"202007","미국","미꾸라지","수출",203,2774
"202007","중국","미꾸라지","수입",676019.32,2362592
"202007","카나다","돔","수출",74,1974
"202007","일본","돔","수입",262.6,7862
"202007","중국","돔","수출",1600,3870
"202008","프랑스","김","수출",11747.23,488524
"202008","코스타리카","김","수출",164.77,4229
"202008","페루","김","수출",688.88,20210
"202008","멕시코","김","수출",1083.24,47626
"202008","미얀마","김","수출",1877.89,59071
"202008","사우디아라비아","김","수출",172.8,5122
"202008","아일랜드","김","수출",164.5,5155
"202008","이탈리아","김","수출",780,14400
"202008","이탈리아","김","수입",0.2,4
"202008","체코공화국","김","수출",152.02,4527
"202008","덴마아크","김","수출",1378,58617
"202008","알제리","김","수출",65.3,2042
"202008","캄보디아","김","수출",2979.843,17737
"202008","오만","김","수출",3922.79,29605
"202008","카자흐","김","수출",1283.865,37866
"202008","홍콩","김","수출",15977.69,451322
"202008","카타르","김","수출",286.8,12575
"202008","남아프리카","김","수출",175.63,4758
"202008","에스토니아","김","수출",484.23,9149
"202008","루마니아","김","수출",222.7,8314
"202008","독일","김","수출",20687.08,588563
"202008","대만","김","수출",32651.84,1070067
"202008","스웨덴","김","수출",78.4,3316
"202008","라트비아","김","수출",775,21658
"202008","네덜란드","김","수출",8952.74,301382
"202008","아르헨티나","김","수출",71.28,2290
"202008","몽고","김","수출",3197.88,79921
"202008","카나다","김","수출",33813.94,1152189
"202008","리투아니아","김","수출",3030.12,99619
"202008","러시아","김","수출",42863.335,863524
"202008","태국","김","수출",3814.87,102098
"202008","태국","김","수입",339.195,12477
"202008","슬로바키아","김","수출",16,440
"202008","터키","김","수출",3310.2,84284
"202008","인디아","김","수출",748.73,19281
"202008","인도네시아","김","수출",595.5,23934
"202008","베트남","김","수출",41847.694,884153
"202008","괌","김","수출",151.05,4319
"202008","일본","김","수출",211559.14,5517244
"202008","일본","김","수입",94.075,7951
"202008","필리핀","김","수출",62675.7,1441626
"202008","뉴질랜드","김","수출",9464.68,385707
"202008","레바논","김","수출",8.97,214
"202008","스위스","김","수출",2828.16,91395
"202008","아랍에미리트연합","김","수출",1199.43,41844
"202008","과테말라","김","수출",10.12,272
"202008","미국","김","수출",306098.565,10622581
"202008","미국","김","수입",6.508,88
"202008","우크라이나","김","수출",723.62,20027
"202008","브라질","김","수출",1517,42151
"202008","호주","김","수출",40847.421,1214365
"202008","우즈베크","김","수출",300,11100
"202008","이스라엘","김","수출",2151.84,85309
"202008","싱가포르","김","수출",3965.47,108690
"202008","폴란드","김","수출",6451.52,200067
"202008","중국","김","수출",159182.104,6830690
"202008","중국","김","수입",44.28,1695
"202008","쿠웨이트","김","수출",491.44,20404
"202008","노르웨이","김","수출",1215.44,36879
"202008","말레이시아","김","수출",4953.02,126904
"202008","말레이시아","김","수입",0.425,11
"202008","영국","김","수출",12796.54,408888
"202008","북마나리아나군도","김","수출",269.16,11475
"202008","피지","김","수출",1.28,10
"202008","요르단","김","수출",65.89,2405
"202008","코르디봐르","김","수출",37.85,944
"202008","스페인","김","수출",5706.2,178102
"202008","프랑스","기타 김","수출",0.3,4
"202008","오스트리아","기타 김","수입",0.5,37
"202008","홍콩","기타 김","수출",351.2,5255
"202008","이라크","기타 김","수출",92,1969
"202008","대만","기타 김","수출",3.7,3
"202008","네덜란드","기타 김","수출",10840,32086
"202008","벨기에","기타 김","수출",20000,55275
"202008","카나다","기타 김","수출",3424,15653
"202008","태국","기타 김","수출",0.6,5
"202008","베트남","기타 김","수출",3000.75,8412
"202008","베트남","기타 김","수입",2.55,21
"202008","일본","기타 김","수출",26091.76,63409
"202008","일본","기타 김","수입",544.5,18283
"202008","필리핀","기타 김","수출",5657.51,61104
"202008","아랍에미리트연합","기타 김","수출",100,322
"202008","미국","기타 김","수출",69217.04,407322
"202008","미국","기타 김","수입",6.17,264
"202008","호주","기타 김","수출",21867,160819
"202008","이스라엘","기타 김","수입",0.49,16
"202008","싱가포르","기타 김","수입",12.75,134
"202008","중국","기타 김","수출",140,3927
"202008","중국","기타 김","수입",974.23,12751
"202008","영국","기타 김","수출",5180,37647
"202008","이탈리아","바지락","수출",11000,60650
"202008","벨기에","바지락","수출",1200,5597
"202008","포르투갈","바지락","수출",22008,111740
"202008","중국","바지락","수입",122540,222218
"202008","스페인","바지락","수출",22008,106779
"202008","베트남","피조개","수출",60,1479
"202008","베트남","피조개","수입",7276.8,43054
"202008","미국","피조개","수출",34,1505
"202008","호주","피조개","수출",700,13314
"202008","중국","개조개","수입",56657,105909
"202008","중국","개조개","수입",56657,105909
"202008","아일랜드","기타","수입",100,1260
"202008","카나다","기타","수입",6200,59555
"202008","태국","기타","수입",25200,53858
"202008","인도네시아","기타","수입",15000,18151
"202008","미국","기타","수출",455,612
"202008","베트남","기타","수입",108,487
"202008","일본","기타","수출",800,11267
"202008","일본","기타","수입",19000,30532
"202008","아랍에미리트연합","기타","수출",76.03,650
"202008","미국","기타","수출",1520,16811
"202008","중국","기타","수입",19500,53445
"202008","홍콩","냉동한 전복","수출",154.8,8426
"202008","카나다","냉동한 전복","수출",234.6,15049
"202008","베트남","냉동한 전복","수출",2956.5,83708
"202008","일본","냉동한 전복","수출",130,3579
"202008","필리핀","냉동한 전복","수입",1810,35094
"202008","아랍에미리트연합","냉동한 전복","수출",19.8,452
"202008","미국","냉동한 전복","수출",543.72,31210
"202008","일본","삼치","수출",34495.1,173220
"202008","미국","병어","수출",51.2,1889
"202008","카나다","기타","수출",38,2200
"202008","일본","기타","수출",765.5,21221
"202008","카나다","어란","수출",7.5,95
"202008","싱가포르","기타","수출",279,2998
"202008","인도네시아","삼치","수출",41760,148736
"202008","베트남","삼치","수출",103635.7,352190
"202008","일본","삼치","수출",2947.5,15669
"202008","중국","삼치","수출",97295,177087
"202008","대만","꽁치","수입",761306.7,1239715
"202008","카나다","꽁치","수출",1296.7,3200
"202008","베트남","꽁치","수출",81.6,650
"202008","괌","꽁치","수출",467,1022
"202008","일본","꽁치","수출",161340.08,360321
"202008","뉴질랜드","꽁치","수출",341.7,2043
"202008","아랍에미리트연합","꽁치","수출",29.62,164
"202008","미국","꽁치","수출",5409.8,13891
"202008","호주","꽁치","수출",264,3330
"202008","중국","꽁치","수출",126603.59,261055
"202008","쿠웨이트","꽁치","수출",420,1231
"202008","바누아트","꽁치","수입",2862.35,3561
"202008","멕시코","기타","수입",546970,199305
"202008","대만","기타","수출",30185,39647
"202008","카나다","기타","수입",3328,24716
"202008","스리랑카","기타","수출",24880,79904
"202008","베트남","기타","수출",23508,67073
"202008","베트남","기타","수입",1418.4,2824
"202008","일본","기타","수출",51806,197114
"202008","일본","기타","수입",163180,183708
"202008","아랍에미리트연합","기타","수출",144,1773
"202008","미국","기타","수출",528,13606
"202008","중국","기타","수출",33696,70036
"202008","중국","기타","수입",898172,602516
"202008","코르디봐르","기타","수입",30185,37959
"202008","러시아","명란","수입",698887.433,3484619
"202008","베트남","명란","수출",148782.8,1071467
"202008","괌","명란","수출",95.2,926
"202008","일본","명란","수입",33.35,334
"202008","뉴질랜드","명란","수출",68,783
"202008","아랍에미리트연합","명란","수출",370.2,1825
"202008","미국","명란","수출",1286.8,14415
"202008","호주","명란","수출",34,332
"202008","중국","명란","수출",83627.033,439027
"202008","카타르","기타","수출",337.5,4727
"202008","러시아","기타","수입",437000.5,776436
"202008","베트남","기타","수출",1212.3,1499
"202008","괌","기타","수출",250,3057
"202008","뉴질랜드","기타","수입",119576.5,459533
"202008","미국","기타","수입",48766.7,146349
"202008","싱가포르","기타","수출",46.08,1462
"202008","중국","기타","수출",55800,135594
"202008","말레이시아","기타","수출",21127.7,57836
"202008","아이슬란드","기타","수입",23643,32264
"202008","홍콩","상어 지느러미","수출",3000,90400
"202008","프랑스","기타","수입",6390.5,63397
"202008","이탈리아","기타","수입",7297.3,61554
"202008","알제리","기타","수입",1264,12735
"202008","홍콩","기타","수출",8.4,98
"202008","몰타","기타","수입",2351,19903
"202008","대만","기타","수입",3690,58698
"202008","카나다","기타","수출",180,3093
"202008","러시아","기타","수입",124014,310884
"202008","터키","기타","수입",3783,50684
"202008","베트남","기타","수출",56526.75,147343
"202008","일본","기타","수출",20000,73000
"202008","크로아티아","기타","수입",255.2,3910
"202008","미국","기타","수출",1000,2493
"202008","미국","기타","수입",76027.37,308252
"202008","리비아","기타","수입",1555.4,20546
"202008","호주","기타","수출",562.5,2315
"202008","모로코","기타","수입",12047.2,109981
"202008","중국","기타","수출",60439,277952
"202008","중국","기타","수입",5560,8803
"202008","세이셜","기타","수입",380,5515
"202008","미국","홍어","수출",15,532
"202008","베트남","틸라피아","수입",2718,16704
"202008","캄보디아","어류","수출",19.5,96
"202008","홍콩","어류","수출",95,543
"202008","독일","어류","수출",360,5169
"202008","스리랑카","어류","수입",3309.6,28825
"202008","태국","어류","수입",360,11579
"202008","태국","어류","수입",360,11579
"202008","베트남","어류","수출",54,1709
"202008","베트남","어류","수입",90722,344753
"202008","일본","어류","수입",0.06,4
"202008","필리핀","어류","수입",2220,11426
"202008","아랍에미리트연합","어류","수출",17.82,144
"202008","미국","어류","수출",11458.2,109470
"202008","호주","어류","수출",3320.8,43580
"202008","중국","어류","수입",8.2,119
"202008","미국","멸치젓","수출",3652.32,6668
"202008","호주","멸치젓","수출",130,234
"202008","싱가포르","멸치젓","수출",23.04,347
"202008","중국","멸치젓","수출",2968.406,5943
"202008","카나다","갈치","수출",245.16,4104
"202008","미국","갈치","수출",50,2215
"202008","호주","갈치","수출",60,611
"202008","카타르","고등어","수출",35,563
"202008","카나다","고등어","수출",550.8,4752
"202008","태국","고등어","수출",46.5,1211
"202008","뉴질랜드","고등어","수출",966,9813
"202008","미국","고등어","수출",9867.92,90134
"202008","북마나리아나군도","고등어","수출",840,7521
"202008","미국","조기","수출",3000,4469
"202008","카나다","어류","수출",699.6,6226
"202008","인도네시아","어류","수입",3,11
"202008","괌","어류","수출",90.8,672
"202008","미국","어류","수입",10000,50262
"202008","호주","어류","수출",45.4,354
"202008","영국","어류","수입",1.4,44
"202008","홍콩","상어 지느러미","수입",63.8,19373
"202008","태국","가다랑어 또는 줄무늬버니토우","수출",6090661,7922496
"202008","베트남","가다랑어 또는 줄무늬버니토우","수출",38000,68062
"202008","일본","가다랑어 또는 줄무늬버니토우","수출",46483,71373
"202008","필리핀","가다랑어 또는 줄무늬버니토우","수출",147270,227735
"202008","키리바티","가다랑어 또는 줄무늬버니토우","수입",709750,910397
"202008","중국","가다랑어 또는 줄무늬버니토우","수출",3998640,6022345
"202008","대만","게살","수출",60,1338
"202008","미국","게살","수입",2.764,57
"202008","캄보디아","붉은 대게살","수출",1153.7,3369
"202008","대만","붉은 대게살","수출",7615.48,113738
"202008","일본","붉은 대게살","수출",36675.25,454548
"202008","아랍에미리트연합","붉은 대게살","수출",3179.3,12939
"202008","미국","붉은 대게살","수출",1822.4,34297
"202008","싱가포르","붉은 대게살","수출",140,140
"202008","말레이시아","붉은 대게살","수출",850,1829
"202008","영국","붉은 대게살","수출",2000,42720
"202008","대만","기타 게살","수출",404,6844
"202008","태국","기타 게살","수입",4.72,51
"202008","베트남","기타 게살","수입",3,25
"202008","필리핀","기타 게살","수출",5296,14210
"202008","미국","기타 게살","수출",9.4,5
"202008","미국","기타 게살","수입",6,97
"202008","홍콩","게 조제품","수출",2319.05,60940
"202008","대만","게 조제품","수출",3600,56734
"202008","카나다","게 조제품","수출",640,6715
"202008","태국","게 조제품","수입",108.8,4851
"202008","베트남","게 조제품","수입",1360,13625
"202008","일본","게 조제품","수출",3495,21509
"202008","미국","게 조제품","수출",4715.46,48312
"202008","호주","게 조제품","수출",120,547
"202008","중국","게 조제품","수출",5.4,60
"202008","일본","고등어","수출",36116.2,217555
"202008","미얀마","새우류","수입",18000,106350
"202008","카나다","새우류","수출",345.6,2772
"202008","태국","새우류","수입",60150.4,512125
"202008","베트남","새우류","수출",20018.9,116697
"202008","베트남","새우류","수입",778361.99,5054122
"202008","미국","새우류","수출",7159.68,46460
"202008","미국","새우류","수입",20,121
"202008","싱가포르","새우류","수출",115.2,830
"202008","중국","새우류","수입",4200,19274
"202008","멕시코","해파리","수입",562627,951182
"202008","태국","해파리","수입",463400,1328506
"202008","베트남","해파리","수입",48100,124865
"202008","괌","해파리","수출",40.8,233
"202008","필리핀","해파리","수출",40.8,211
"202008","미국","해파리","수출",884.64,5062
"202008","호주","해파리","수출",571.2,4996
"202008","중국","해파리","수출",629147,1179613
"202008","중국","해파리","수입",86440,256024
"202008","말레이시아","해파리","수입",6925,23405
"202008","튀니지","뱀장어","수입",2282,28980
"202008","인도네시아","뱀장어","수입",914.7,12074
"202008","일본","뱀장어","수출",600,21705
"202008","모로코","뱀장어","수입",27200,411211
"202008","중국","뱀장어","수입",362943,4804866
"202008","프랑스","캐비아","수입",4.96,5655
"202008","이탈리아","캐비아","수입",25.08,23535
"202008","벨기에","캐비아","수입",53.21,44357
"202008","미국","캐비아","수입",2.043,77
"202008","폴란드","캐비아","수입",5,5490
"202008","카나다","대서양 연어","수입",12841.06,111803
"202008","호주","대서양 연어","수입",507.37,4876
"202008","노르웨이","대서양 연어","수입",1854876.54,17198822
"202008","칠레","대서양 연어","수입",24199.9,199123
"202008","영국","대서양 연어","수입",24941.6,236904
"202008","러시아","넙치","수입",6211.8,33441
"202008","이탈리아","대구","수출",95194,263620
"202008","덴마아크","대구","수출",125477,435715
"202008","카나다","대구","수출",23800,83468
"202008","러시아","대구","수입",1462278.5,3383078
"202008","러시아","대구","수입",1462278.5,3383078
"202008","인도네시아","대구","수출",463720,1225542
"202008","베트남","대구","수출",47872,157454
"202008","포르투갈","대구","수출",74987,243970
"202008","아랍에미리트연합","대구","수출",24.68,164
"202008","미국","대구","수출",1216,3713
"202008","미국","대구","수입",97091.49,216437
"202008","중국","대구","수출",664400,1744294
"202008","중국","대구","수입",44045,84914
"202008","노르웨이","송어","수입",1141.77,12895
"202008","베트남","메기","수입",26852,84742
"202008","미국","냉동한 수정고둥류","수출",24,396
"202008","미국","기타","수출",27,395
"202008","호주","기타","수출",150,4339
"202008","인디아","세피아 오피시날리스","수입",1030,7210
"202008","기니아","기타","수입",148.5,157
"202008","미얀마","기타","수입",153.6,679
"202008","파퓨아뉴기니","기타","수입",492.7,739
"202008","소말리아","기타","수입",6734,28283
"202008","카나다","기타","수출",425,3735
"202008","태국","기타","수입",51085,444944
"202008","인디아","기타","수입",18450,78573
"202008","인도네시아","기타","수입",64382.58,377481
"202008","베트남","기타","수입",185321.52,1008204
"202008","말레이시아","기타","수입",22365.6,109358
"202008","파퓨아뉴기니","옴마스트레페스","수입",2006.8,4014
"202008","태국","옴마스트레페스","수입",9157.6,62980
"202008","인도네시아","옴마스트레페스","수입",63700.1,475337
"202008","베트남","옴마스트레페스","수입",51516.58,443685
"202008","뉴질랜드","옴마스트레페스","수입",92567.5,402315
"202008","아랍에미리트연합","옴마스트레페스","수출",42.78,883
"202008","중국","옴마스트레페스","수입",800,4101
"202008","말레이시아","옴마스트레페스","수입",2022,14195
"202008","칠레","옴마스트레페스","수입",120000,237048
"202008","페루","기타","수입",2390249.5,5185320
"202008","홍콩","기타","수출",490,6264
"202008","대만","기타","수출",40760,129006
"202008","대만","기타","수입",199204.33,690686
"202008","아르헨티나","기타","수입",1092654.58,4023098
"202008","소말리아","기타","수입",210,567
"202008","카나다","기타","수출",110,2792
"202008","우루과이","기타","수입",24853.75,86828
"202008","태국","기타","수출",77389.2,152585
"202008","태국","기타","수입",3717.6,76032
"202008","베트남","기타","수출",813,10988
"202008","베트남","기타","수입",199.6,957
"202008","일본","기타","수입",31845,97325
"202008","필리핀","기타","수입",12871,110641
"202008","뉴질랜드","기타","수입",2250,8550
"202008","미국","기타","수출",90553.1,376666
"202008","미국","기타","수입",36721.6,153697
"202008","호주","기타","수출",4343,37592
"202008","싱가포르","기타","수출",20,202
"202008","중국","기타","수출",507111.6,1383899
"202008","중국","기타","수입",4057639.5,11930759
"202008","칠레","기타","수입",1343157.5,2824820
"202008","스페인","기타","수출",80891.65,408503
"202008","스페인","기타","수입",487117.6,1619991
"202008","미국","갑오징어","수출",60,665
"202008","일본","기타","수출",20,164
"202008","베트남","갑오징어","수입",54560,1777769
"202008","아랍에미리트연합","갑오징어","수출",496,5127
"202008","미국","갑오징어","수출",789.4,30733
"202008","대만","기타","수출",467,3328
"202008","카나다","기타","수출",120,9273
"202008","인도네시아","기타","수출",114.5,3296
"202008","베트남","기타","수출",160.8,3353
"202008","베트남","기타","수입",30.33,455
"202008","일본","기타","수입",2.32,167
"202008","아랍에미리트연합","기타","수출",31.68,1162
"202008","미국","기타","수출",5504.4,173977
"202008","호주","기타","수출",1822.5,43846
"202008","싱가포르","기타","수출",212,766
"202008","중국","기타","수출",658,2470
"202008","중국","기타","수입",43026.645,385202
"202008","베트남","기타","수입",7.02,112
"202008","크로아티아","기타","수입",250,2175
"202008","싱가포르","기타","수출",270,1848
"202008","싱가포르","기타","수입",3.92,51
"202008","카나다","태평양 연어","수입",170,4575
"202008","러시아","태평양 연어","수입",21000,35962
"202008","태국","태평양 연어","수입",264,6807
"202008","미국","태평양 연어","수입",28350,84677
"202008","노르웨이","태평양 연어","수입",23545.39,349701
"202008","칠레","태평양 연어","수입",24450,241326
"202008","네덜란드","태평양 연어","수입",7.2,112
"202008","카나다","태평양 연어","수입",0.56,18
"202008","일본","태평양 연어","수입",2.24,54
"202008","폴란드","태평양 연어","수입",580,11149
"202008","노르웨이","태평양 연어","수입",9198,171060
"202008","영국","태평양 연어","수입",1.575,30
"202008","베트남","건조한 것","수입",1,15
"202008","미국","건조한 것","수출",455,1035
"202008","베트남","염장이나 염수장한 것","수입",8,52
"202008","홍콩","건조한 것","수출",288,10646
"202008","홍콩","건조한 것","수입",200,6784
"202008","카나다","건조한 것","수출",318.65,5652
"202008","태국","건조한 것","수입",3.4,11
"202008","뉴질랜드","건조한 것","수출",45,953
"202008","아랍에미리트연합","건조한 것","수출",9.9,204
"202008","미국","건조한 것","수출",300,6252
