"meanPrice","aptName","siggName","dongName","exclusiveArea","householdCnt","leaseCnt","dongCnt","floorAreaRate","parkingLotCnt"
4.46321428571429,"코오롱","노원구","상계동",59.94,215,0,3,263,222
3.86923076923077,"상계주공9단지","노원구","상계동",45.55,2830,0,23,207,1930
5.75,"상계주공4단지","노원구","상계동",59.28,2136,0,17,204,1502
4.16,"두산","노원구","상계동",59.97,763,0,11,224,486
5.35846153846154,"현대1차","노원구","중계동",84.99,211,0,3,198,133
6.35,"수정","은평구","수색동",65.34,66,0,2,0,0
7.88333333333333,"DMC청구","은평구","수색동",84.76,196,0,3,171,226
6.44133333333333,"대림","은평구","녹번동",84.94,370,0,3,0,281
6.01666666666667,"동광갈현베르빌","은평구","갈현동",134.715,175,0,1,595,234
1.3,"미르라이프(도시형)","은평구","대조동",14.23,16,0,1,449,3
7.10833333333333,"백련산힐스테이트3차","은평구","응암동",59.87,967,219,11,213,969
8.33333333333333,"디엠씨자이2단지","은평구","증산동",135.58,115,0,2,499,208
7.6,"은평뉴타운상림5단지푸르지오","은평구","진관동",134.95,318,103,8,149,511
9.855,"은평뉴타운폭포동힐스테이트4-3단지","은평구","진관동",134.87,126,0,3,133,236
7.825,"은평뉴타운상림2단지롯데캐슬","은평구","진관동",84.79,335,114,9,166,514
8.4,"무악재한화","서대문구","홍제동",84.28,139,0,2,229,193
8.53625,"홍제원현대(홍제원힐스테이트)","서대문구","홍제동",84.9,939,0,15,269,1352
8.52166666666667,"북한산더샵","서대문구","홍은동",59.899,552,94,8,247,834
7.37666666666667,"DMC두산위브","서대문구","북가좌동",84.9623,235,0,4,237,269
11.2657446808511,"DMC래미안e편한세상","서대문구","북가좌동",84.95,3293,629,51,229,4890
10.6833333333333,"대원칸타빌","마포구","신수동",84.873,279,0,3,345,431
11.37375,"상수두산위브","마포구","상수동",84.79,258,0,4,307,348
8.41,"동일하이빌1단지","양천구","신정동",84.955,238,0,5,247,345
2.55,"삼성(894-20)","양천구","신정동",65.31,14,0,1,261,11
8.55384615384615,"신트리3단지","양천구","신정동",84.8,537,0,8,263,625
8.4775,"신트리3단지","양천구","신정동",84.25,537,0,8,263,625
5.486,"신트리1단지","양천구","신정동",49.8,997,0,9,287,566
9.43384615384615,"신정현대5차","양천구","신정동",114.24,361,0,5,281,593
10.43,"목동신시가지11단지","양천구","신정동",59.29,1595,0,19,120,646
5.1,"목동청학","양천구","목동",45.67,34,0,1,269,25
4.8,"웨스트빌(101동)","양천구","목동",72.123,75,0,1,261,74
5.52666666666667,"애드웰(774-10)","양천구","목동",73.41,26,0,1,249,26
5.66,"신월신도1차","양천구","신월동",80.19,182,0,3,259,198
7.45875,"현대1차","강서구","염창동",84.96,498,0,5,271,498
8.5,"강서쌍용예가","강서구","염창동",84.989,152,0,4,249,191
3.4,"향목그라비스","강서구","화곡동",79.26,18,0,1,199,20
2.647,"남광(917-5)","강서구","화곡동",45.72,56,0,2,391,56
12.0757142857143,"강서한강자이","강서구","가양동",98.9994,790,81,10,297,1213
5.15,"그린","강서구","내발산동",107.79,19,0,1,202,25
1.39166666666667,"하나세인스톤3차(도시형)","구로구","구로동",19.99,72,0,1,760,34
5.47333333333333,"우민늘푸른","구로구","구로동",84.702,111,0,1,248,115
6.0325,"현대파크빌","구로구","구로동",153.259,104,0,1,1063,359
4.49333333333333,"삼천리","구로구","오류동",59.73,423,0,4,304,529
2.61,"호수1차","구로구","궁동",66.45,19,0,1,193,18
4.53333333333333,"서울수목원현대홈타운스위트","구로구","항동",84.9804,245,0,11,144,305
6.775,"두산위브","금천구","가산동",101.67,1495,0,18,288,1762
2.38636363636364,"도일산호시티빌","금천구","시흥동",41.58,112,0,1,551,129
20,"삼부","영등포구","여의도동",135.8,866,0,10,0,0
9.33333333333333,"당산쌍용예가클래식","영등포구","당산동3가",88.02,284,0,3,242,285
4.4,"당산디오빌","영등포구","당산동5가",38.97,212,0,1,399,195
8.8325,"건영","영등포구","신길동",89.16,386,0,4,181,617
9.35,"보라매두산위브","영등포구","신길동",136.74,164,0,2,244,253
2.05,"대방(A동)","영등포구","신길동",37.96,30,0,1,0,0
10.2320833333333,"신길우성2차","영등포구","신길동",84.47,725,0,7,180,870
5.49,"무림","영등포구","대림동",69.98,110,0,3,0,0
1.56852941176471,"G밸리소홈(도시형)","영등포구","대림동",16.1,299,0,1,392,150
9.77454545454546,"현대3차","영등포구","대림동",140.54,1162,0,7,325,1314
8.34,"상도중앙하이츠빌","동작구","상도동",59.9388,544,0,10,274,716
10.1628571428571,"유원강변","동작구","본동",84.28,306,0,5,377,320
16.875,"흑석한강센트레빌1차","동작구","흑석동",114.95,655,114,10,230,805
13.145,"이수역리가","동작구","사당동",84.9827,452,0,8,224,522
12.32,"극동","동작구","사당동",118.25,1550,0,12,248,981
12.32,"사당우성2단지","동작구","사당동",118.25,1079,0,8,248,1299
12.32,"사당우성3단지","동작구","사당동",118.25,855,0,6,0,1710
12.32,"신동아4차","동작구","사당동",118.25,912,0,8,0,912
8.775,"보라매롯데낙천대","동작구","신대방동",80.1726,734,0,7,340,729
3.3,"동문","관악구","신림동",59.4,31,0,1,185,27
9.5,"비전힐","서초구","방배동",84.97,18,0,1,211,27
11.8,"다우탑스빌라트","서초구","반포동",151.38,14,0,1,226,19
29.3875,"반포래미안아이파크","서초구","반포동",112.95,829,116,11,284,1332
5.1,"래미안서초유니빌","서초구","서초동",50.189,440,0,1,977,364
14.8166666666667,"경남","강남구","역삼동",84.688,164,0,1,384,228
17.485,"역삼e-편한세상","강남구","역삼동",59.606,840,0,12,282,852
7.4,"역삼우정에쉐르1","강남구","역삼동",71.78,69,0,1,548,69
21.7,"청담현대3차","강남구","청담동",109.53,317,0,4,324,421
20.75,"대치쌍용1차","강남구","대치동",83.56,630,0,5,169,670
21.2,"래미안개포루체하임","강남구","일원동",71.65,850,50,12,249,1301
15.84375,"강남데시앙포레","강남구","수서동",84.92,787,0,14,165,957
2.68285714285714,"대우양재디오빌","강남구","도곡동",25.89,155,0,1,882,123
5.1,"쌍용노블레스","송파구","가락동",73.17,18,0,1,299,22
3.65125,"한화오벨리스크","송파구","가락동",48.8,160,0,1,746,107
13.67,"문정래미안","송파구","문정동",120.97,1696,0,31,292,3258
11.6685227272727,"코오롱","송파구","방이동",84.95,758,0,6,248,758
6.96142857142857,"우방1차","송파구","거여동",59.91,257,0,3,324,285
9.31111111111111,"삼익맨션(삼익가든)","강동구","명일동",66.87,768,0,10,174,654
6.22708333333333,"명일현대","강동구","명일동",57.09,226,0,2,249,76
1.06571428571429,"강동QV1차(도시형)","강동구","길동",12.49,91,0,1,599,23
6.9,"현대","강동구","길동",59.85,264,0,2,376,271
7.43636363636364,"현대","강동구","길동",84.87,264,0,2,376,271
5.75,"찬솔","강동구","둔촌동",81.37,27,0,1,198,29
7.55,"둔촌신동아(파밀리에)","강동구","둔촌동",58.5,357,0,3,340,400
7.524,"현대","중구","신당동",79.11,942,0,10,240,771
4.79666666666667,"동자","용산구","동자동",27.34,59,0,2,0,0
14.99,"한남힐스테이트","용산구","한남동",84.785,283,0,6,222,478
7.75,"경남","광진구","자양동",84.95,232,0,2,349,249
12.816,"힐스테이트청계","동대문구","답십리동",84.9,764,114,8,299,910
7.0625,"동양2차","동대문구","휘경동",113.607,208,0,2,345,278
8.9875,"보문파크뷰자이","성북구","보문동6가",59.87,1186,208,17,237,1293
5.49666666666667,"중앙하이츠빌2단지","성북구","정릉동",59.8188,745,0,9,263,856
6.08833333333333,"종암SK","성북구","종암동",59.86,1318,0,6,369,1691
11.03125,"북한산아이파크","도봉구","창동",165.1717,2061,0,25,335,3210
6.26666666666667,"녹천역두산위브","노원구","월계동",84.8218,326,56,10,168,360
4.16666666666667,"신사성원","은평구","신사동",59.94,150,0,1,0,0
2.8,"힐탑","서대문구","홍제동",78.6,19,0,1,212,18
14.25,"DMC래미안e편한세상","서대문구","북가좌동",153.86,3293,629,51,229,4890
11.2271428571429,"현대홈타운","마포구","도화동",113.25,914,0,10,234,1017
7,"마곡일성트루엘","강서구","방화동",72.034,98,0,2,199,106
5.23555555555556,"삼익2차","구로구","고척동",84.96,298,0,4,305,374
7.24083333333333,"현대","구로구","개봉동",84.96,2412,0,31,320,3060
6.477,"오류푸르지오","구로구","오류동",84.936,378,0,6,322,414
11.067619047619,"롯데캐슬골드파크1차","금천구","독산동",84.8114,1743,183,11,297,2282
8.09575,"성원","영등포구","당산동5가",59.94,205,0,2,419,0
6.39666666666667,"경남아너스빌","영등포구","양평동3가",59.9,179,0,1,0,187
7.52538461538462,"한성","영등포구","신길동",59.87,420,0,5,254,451
7.1625,"대우디오슈페리움1단지","관악구","봉천동",78.4,58,0,1,798,214
5.384,"신림푸르지오2차","관악구","신림동",59.985,349,0,8,194,433
10.8,"브라운스톤서초","서초구","서초동",80.09,42,0,1,734,22
10,"압구정아인빌","강남구","신사동",84.36,14,0,1,243,17
13.9,"프라자","송파구","가락동",156.93,672,0,11,179,672
14.6,"송파와이즈더샵","송파구","장지동",97.1662,390,0,6,274,630
5.4,"스위트빌","강동구","성내동",95.73,19,0,1,248,23
6.8,"삼익","강동구","천호동",114.49,150,0,1,295,152
5.3,"강동이루미","강동구","천호동",72.73,74,0,2,233,86
2.57535714285714,"충무로헤센스마트(도시형)","중구","충무로5가",21.04,120,0,1,208,65
12.0142857142857,"중림삼성사이버빌리지","중구","중림동",84.95,712,0,12,251,1204
23.5,"용산시티파크2단지","용산구","한강로3가",149.69,208,0,2,548,430
8.85833333333333,"한진해모로","성동구","하왕십리동",112.26,362,116,4,263,271
6.5,"청계대주파크빌","성동구","홍익동",84.98,101,0,1,248,115
8.98454545454545,"행당한진타운","성동구","행당동",59.96,2123,0,21,294,2615
14.6833333333333,"강변임광","성동구","성수동2가",59.67,141,0,2,264,142
13.8214285714286,"성수롯데캐슬파크","성동구","성수동2가",117.174,604,0,7,302,884
8.724,"아차산휴먼시아","광진구","구의동",84.68,125,0,3,156,150
10.9555555555556,"한강우성","광진구","자양동",84.72,355,0,2,318,460
14.3354545454545,"더샵스타시티","광진구","자양동",100.32,1177,0,4,414,3869
3.95,"테라팰리스건대1차","광진구","화양동",39.87,54,0,1,199,56
9.7,"광진두산위브파크","광진구","군자동",138.14,90,0,2,396,288
6.636,"안암골벽산","동대문구","제기동",59.94,640,0,7,299,890
8.36090909090909,"전농신성미소지움","동대문구","전농동",55.371,385,0,6,347,446
12.534,"래미안크레시티","동대문구","전농동",84.97,2397,413,31,235,2901
6.78,"대림","동대문구","답십리동",84.66,228,0,3,208,297
5.8,"우성그린","동대문구","답십리동",84.66,496,0,5,275,424
4.93333333333333,"삼희","동대문구","답십리동",59.68,150,0,4,0,0
5.8,"장한평월드메르디앙1차","동대문구","장안동",84.55,123,0,2,249,141
5.73166666666667,"효자워너빌","동대문구","휘경동",84.64,80,0,1,393,96
4.74857142857143,"면목삼익","중랑구","면목동",59.5,216,0,3,402,233
8.89,"e편한세상화랑대","중랑구","묵동",84.916,719,80,12,247,910
2.985,"경남","중랑구","망우동",52.71,250,0,6,130,0
7.8875,"한일써너스빌리젠시2단지","중랑구","망우동",105.38,146,0,1,741,322
4,"월드크라운","중랑구","신내동",108.02,19,0,1,175,31
4.26,"월드크라운","중랑구","신내동",110.11,19,0,1,175,31
5.99833333333333,"정릉우성","성북구","정릉동",84.96,823,0,5,309,708
8.72625,"길음뉴타운9단지래미안","성북구","길음동",59.92,1012,0,15,241,1344
2.9,"두예파크빌","강북구","미아동",46.36,10,0,1,246,7
4.65166666666667,"금호","강북구","번동",84.96,284,0,3,302,233
4.9875,"수유벽산2차","강북구","수유동",114.24,146,0,1,225,130
4.38,"신원2차","도봉구","쌍문동",84.99,136,0,1,397,216
2.74285714285714,"성진파크뷰1101","도봉구","방학동",49.71,70,0,1,201,57
4.89125,"우암쎈스뷰","도봉구","방학동",84.2,83,0,1,264,84
4.35666666666667,"효성하이타운","도봉구","방학동",84.87,122,0,1,283,138
2.8334375,"초안1단지","노원구","월계동",49.6,410,0,3,266,226
5.56111111111111,"서광","노원구","월계동",59.96,274,0,4,265,205
4.007,"삼창","노원구","월계동",56.59,296,0,3,192,354
5.3,"동신","노원구","월계동",72.25,864,0,7,0,432
5.395,"태강","노원구","공릉동",59.34,1676,0,21,226,1239
7.0225,"상계주공3단지","노원구","상계동",59.39,2213,0,26,178,857
5.196,"상계주공10단지","노원구","상계동",59.2,2654,0,27,169,1270
7.9825,"상계중앙하이츠2차","노원구","상계동",134.97,795,0,9,379,882
9.20263157894737,"중계주공5단지","노원구","중계동",84.79,2328,0,18,183,1500
10.66,"디엠씨자이1단지","은평구","수색동",124.1,209,0,3,498,578
5.93,"대주피오레","은평구","응암동",108.8,204,0,2,320,274
6.23954545454545,"역촌센트레빌","은평구","역촌동",84.89,400,0,7,223,477
4.42,"대주파크빌","은평구","신사동",59.99,105,0,1,300,113
7.26903846153846,"은평뉴타운박석고개힐스테이트1단지","은평구","진관동",59.85,947,341,16,169,1115
3.905,"충정리시온","서대문구","충정로3가",38.7,258,0,1,817,253
13.8357142857143,"돈의문센트레빌","서대문구","냉천동",114.98,561,0,14,188,650
5.4,"해성훼미리","서대문구","홍제동",83.5884,48,0,1,278,62
5.745,"중앙하이츠","서대문구","홍제동",84.79,123,0,1,0,137
5.93727272727273,"연희임광","서대문구","연희동",59.96,212,0,2,392,224
3.963,"유원홍은","서대문구","홍은동",64.26,299,0,4,237,149
7.40090909090909,"DMC한양","서대문구","북가좌동",84.33,660,0,6,223,0
10.0888888888889,"마포경남아너스빌","마포구","신수동",84.95,160,0,2,216,182
3.08333333333333,"성신","마포구","망원동",47.58,70,0,3,204,0
8.30777777777778,"성산월드타운대림","마포구","성산동",84.689,795,0,10,341,989
6.57,"신정이펜하우스3단지","양천구","신정동",84.96,1339,1137,22,189,1484
6,"태화상가빌라트","양천구","신정동",129.6,18,0,1,364,17
17.42,"목동신시가지9단지","양천구","신정동",106.93,2030,0,32,133,1466
5.475,"목동웨스트빌(102동)","양천구","목동",81.262,48,0,1,248,52
6.49285714285714,"신월신도1차","양천구","신월동",84.85,182,0,3,259,198
5,"양천롯데캐슬2단지","양천구","신월동",59.72,120,0,3,200,128
5.78333333333333,"양천롯데캐슬1단지","양천구","신월동",59.88,197,11,2,216,202
7.075,"삼형그레이스빌","강서구","등촌동",107.96,87,0,1,351,115
2.9,"지엠벨리","강서구","등촌동",25.32,48,0,1,490,26
9.63952380952381,"마곡엠밸리8단지","강서구","마곡동",59.79,531,265,10,179,625
5.27833333333333,"삼성꽃마을","강서구","방화동",84.41,206,0,3,231,187
6.394375,"동성","강서구","방화동",76.8,686,0,9,222,877
7.16,"신도림롯데","구로구","구로동",59.96,718,0,11,253,898
1.0475,"그린플러스구로해담채3(도시형","구로구","구로동",13.39,66,0,1,749,22
4.885,"현대의보","구로구","구로동",83.95,116,0,1,279,86
8.69,"구로우성","구로구","구로동",109.27,344,0,3,178,138
6.296875,"고척대우","구로구","고척동",114.95,987,0,13,342,1179
3.3175,"성원","구로구","고척동",56.97,74,0,1,220,55
5.07071428571429,"삼익1단지","구로구","고척동",84.96,245,0,2,333,287
3.8,"리치힐(101,102동)","금천구","독산동",105.09,28,0,2,0,38
1.77,"유탑유블레스2차(도시형)","영등포구","당산동6가",13.7067,103,0,1,347,22
6.98222222222222,"문래건영","영등포구","문래동3가",59.4,141,0,1,292,143
6.822,"동보","영등포구","양평동5가",59.4,184,0,2,320,202
10.25,"상도더샵2차","동작구","상도동",84.99,138,0,4,189,173
6.30857142857143,"삼호그린","동작구","사당동",59.96,211,0,1,0,222
8.2,"사당휴먼시아","동작구","사당동",84.97,480,0,8,239,527
9.2375,"관악동부센트레빌","관악구","봉천동",113.83,487,0,7,248,524
4.7,"보라매스카이","관악구","신림동",74.5,27,0,1,199,29
8.1,"길명오퍼스","서초구","양재동",108.2,19,0,1,237,26
18.0166666666667,"건영","강남구","청담동",84.595,240,0,2,397,418
6.9,"풍림","강남구","삼성동",53.75,36,0,1,286,40
19.4375,"도곡렉슬","강남구","도곡동",59.9818,3002,0,34,274,4443
27.0375,"도곡렉슬","강남구","도곡동",119.8906,3002,0,34,274,4443
9.191,"문정푸르지오1차","송파구","문정동",59.84,233,0,4,308,242
5.35,"엘리시움","송파구","오금동",62.98,29,0,1,199,29
10.2133333333333,"거여2단지효성,동아","송파구","거여동",101.95,478,0,11,235,915
7.2,"신동아빌라트","강동구","암사동",163.74,18,0,1,241,32
13.4,"경지리버캐슬","강동구","암사동",256.36,19,0,1,299,40
5.55,"한솔브리즈(199-4)","강동구","성내동",84.52,18,0,1,328,23
7.38666666666667,"하나플러스2","강동구","성내동",84.7,90,0,3,252,102
1.85,"현진리버파크","강동구","천호동",14.9,72,0,1,359,41
8.98333333333333,"강변그대가","강동구","천호동",84.97,225,0,5,229,269
8,"종로1가대성스카이렉스","종로구","견지동",116.03,54,0,1,726,193
9.30818181818182,"롯데캐슬베네치아","중구","황학동",84.89,1870,336,6,557,2902
15.2,"산호","용산구","원효로4가",103.67,554,0,6,0,0
8.647,"금호삼성래미안","성동구","금호동1가",59.95,582,0,11,227,690
7.972,"우성2차","광진구","자양동",51.57,405,0,3,232,0
9.25,"한솔리베르","광진구","자양동",83.31,185,0,1,350,203
12.355,"자양우성3차","광진구","자양동",84.91,464,0,7,207,193
1.39,"광진코지웰(도시형)","광진구","화양동",13.83,296,0,1,617,82
9.00333333333333,"한신휴플러스그린파크","동대문구","답십리동",84.98,141,0,3,225,214
7.1336,"이문e-편한세상","동대문구","이문동",59.958,1378,0,19,251,1616
5.95214285714286,"경남아너스빌","중랑구","면목동",59.981,386,0,9,247,391
8.5,"한양수자인사가정파크","중랑구","면목동",74.92,497,36,8,235,587
3.05,"풍산쉐르빌","중랑구","상봉동",67.5,74,0,6,0,52
9.7,"e편한세상화랑대","중랑구","묵동",96.399,719,80,12,247,910
4.28,"경남","중랑구","망우동",81.91,250,0,6,130,0
6.475,"중랑숲리가","중랑구","망우동",84.964,381,0,10,189,479
6.826,"정릉쌍용","성북구","정릉동",114.6,193,0,2,281,217
7.26333333333333,"정릉힐스테이트1차","성북구","정릉동",84.823,222,0,3,259,251
10.4042857142857,"길음뉴타운9단지래미안","성북구","길음동",84.78,1012,0,15,241,1344
4.1,"성북프라자","강북구","미아동",68.675,98,0,1,347,0
4.862,"번동한진(꿈의숲)","강북구","번동",84.97,202,0,2,337,177
3.948125,"금호2차","도봉구","쌍문동",69.82,386,0,5,250,270
5.855,"한양1차","도봉구","쌍문동",79.2,824,0,8,172,494
2.247,"초안2단지","노원구","월계동",39.6,571,0,4,223,299
5.77714285714286,"월계주공2단지","노원구","월계동",84.815,2002,0,16,227,787
7.875,"삼익선경","노원구","하계동",107.95,396,0,6,219,576
5.59333333333333,"수락리버시티3단지","노원구","상계동",84.88,696,360,11,184,751
4.8,"수락리버시티3단지","노원구","상계동",84.81,696,360,11,184,751
4.9,"신이모닝빌","노원구","상계동",84.3173,67,0,1,269,74
4.83166666666667,"상계주공11단지","노원구","상계동",59.2,1944,0,16,173,600
4.35833333333333,"갈현현대","은평구","갈현동",59.25,278,0,2,261,286
3.03,"씨티","은평구","신사동",49.76,290,0,2,496,170
7.025,"홍제금호어울림","서대문구","홍제동",59.18,296,34,10,234,334
4.75,"DMC한양","서대문구","북가좌동",55.44,660,0,6,223,0
12.973125,"신공덕삼성래미안1차","마포구","신공덕동",84.9,834,0,11,287,1065
9.25642857142857,"한강삼성","마포구","토정동",59.76,456,0,3,387,407
10.7870588235294,"서강쌍용예가","마포구","창전동",59.983,635,0,15,232,753
6.07833333333333,"신정이펜하우스2단지","양천구","신정동",84.51,471,259,20,103,646
5.45,"웨스트빌(101동)","양천구","목동",80.214,75,0,1,261,74
5.93,"목동진흥","양천구","목동",132.3,19,0,1,310,26
6.22416666666667,"신안약수","양천구","신월동",87.17,440,0,5,164,0
4.452,"정은스카이빌1차","양천구","신월동",79.96,61,0,1,243,0
7.28833333333333,"한사랑삼성1차","강서구","등촌동",84.99,244,0,3,265,254
2.9,"은창","강서구","화곡동",69.2356,28,0,1,299,24
3.9,"화곡예다움","강서구","화곡동",84.03,68,0,1,249,68
5.95,"희훈리치파크","강서구","화곡동",84.62,111,0,1,258,134
13.21,"마곡엠밸리4단지","강서구","마곡동",114.86,420,258,7,168,594
11.0457142857143,"마곡엠밸리8단지","강서구","마곡동",84.88,531,265,10,179,625
6.82111111111111,"마곡수명산파크7단지","강서구","내발산동",84.82,643,395,10,193,712
1.02863636363636,"에어팰리스(도시형)","강서구","방화동",14.5,126,0,1,440,31
4.175,"신안타워","구로구","구로동",84.93,98,0,1,617,153
6.776,"우성","구로구","구로동",84.38,296,0,3,294,228
3.25,"신원프라자","구로구","고척동",59.97,123,0,1,359,164
3.20153846153846,"거성푸르뫼2차","구로구","개봉동",59.9,245,0,3,332,237
4.225,"동도센트리움","구로구","개봉동",78.476,136,0,1,606,226
4.5,"임괄","구로구","개봉동",55.65,99,0,2,176,0
4.2625,"동부1차","구로구","오류동",84.89,252,0,3,377,242
6.98285714285714,"온수힐스테이트","구로구","온수동",84.99,999,56,18,196,1267
3.44666666666667,"아셈그린힐","금천구","독산동",74.86,48,0,1,238,42
1.43,"영등포대성그랑그루(도시형)","영등포구","영등포동4가",12.1,147,0,1,399,64
3.5575,"대우","영등포구","당산동2가",32.62,536,0,2,399,583
9.27714285714286,"당산현대5차","영등포구","당산동4가",59.85,976,0,13,373,1140
4.47,"삼두","영등포구","신길동",43.65,160,0,1,220,0
1.04045454545455,"레전드힐스(도시형)","영등포구","신길동",13.74,216,0,1,483,70
8.49833333333333,"삼환","영등포구","신길동",84.83,1174,0,11,246,1104
10.4433333333333,"삼성래미안","동작구","본동",84.2261,477,0,6,248,575
14.99,"흑석한강푸르지오","동작구","흑석동",115.84,863,147,14,222,1155
8.63,"경남","동작구","신대방동",109.38,427,0,5,289,499
7.75,"관악푸르지오","관악구","봉천동",84.9,2104,0,23,294,2110
2.21863636363636,"복권","관악구","봉천동",47.61,108,0,3,0,0
5.12333333333333,"우방","관악구","신림동",59.74,201,0,3,339,222
3.33666666666667,"관악","관악구","신림동",56.39,119,0,4,0,100
7.38333333333333,"남현흥화브라운빌","관악구","남현동",115.72,88,0,2,266,112
11.4666666666667,"서초현대3차","서초구","서초동",84.04,96,0,1,262,99
22.125,"현대3차","강남구","압구정동",82.5,432,0,4,0,864
11.9089545454545,"까치마을","강남구","수서동",49.5,1404,0,7,208,1410
19.3225806451613,"트리지움","송파구","잠실동",84.83,3696,0,46,274,4900
16.575,"롯데캐슬골드","송파구","신천동",148.15,400,0,2,646,1524
9.7,"레이크해모로","송파구","송파동",83.57,75,0,1,399,110
6.83,"문정한전현대","송파구","문정동",54.6,120,0,1,399,85
10.75,"송파파인타운8단지","송파구","장지동",59.97,700,542,5,238,706
5.102,"신동아타워","송파구","방이동",58.38,96,0,1,144,145
10.7153333333333,"상아2차","송파구","오금동",84.98,750,0,6,231,0
11.9115384615385,"거여2단지효성,동아","송파구","거여동",134.88,478,0,11,235,915
7.15,"둔촌암펠로스타워","강동구","둔촌동",114.6,32,0,1,249,83
12.4083333333333,"강동롯데캐슬퍼스트","강동구","암사동",102.34,3226,0,40,276,4596
12.9,"현대제이드","강동구","성내동",238.42,19,0,1,397,28
6.6,"삼익","강동구","천호동",84.97,150,0,1,295,152
4.655,"한건브리앙","강동구","천호동",63.2,42,0,1,248,42
5.36666666666667,"천호우림루미아트1차","강동구","천호동",84.69,77,0,1,241,87
5.95,"성원","강동구","천호동",83.15,122,0,1,359,158
12.2333333333333,"광화문풍림스페이스본1단지","종로구","사직동",94.51,657,0,5,537,1480
1.29,"삼전솔하임2차(도시형)","종로구","숭인동",15,112,0,1,488,24
13.0967391304348,"남산타운","중구","신당동",114.88,5150,2034,42,231,4329
18,"남산대림","용산구","이태원동",149.53,400,0,16,106,500
8.2,"한남아이파크","용산구","한남동",48.4109,10,0,1,787,8
8.2,"한남아이파크(도시형)","용산구","한남동",48.4109,270,0,1,787,240
14.196,"텐즈힐1","성동구","하왕십리동",84.88,1702,333,21,224,2431
12.07,"서울숲삼부","성동구","행당동",84.93,498,0,7,253,567
7.65,"자양5차현대","광진구","자양동",59.72,270,0,3,384,278
10.0666666666667,"장안현대홈타운1차","동대문구","장안동",133.72,2182,0,22,308,2990
4.8,"광남캐스빌","동대문구","장안동",113.74,39,0,1,387,57
8.16923076923077,"홍릉동부","동대문구","청량리동",84.91,371,0,4,299,463
5.47,"휘경현대","동대문구","휘경동",84.94,146,0,3,273,130
5.96741379310345,"용마금호타운","중랑구","면목동",84.9,440,0,5,257,440
4.15,"동성5차","중랑구","신내동",59.91,75,0,1,221,75
6.3,"돈암풍림","성북구","돈암동",114.41,460,0,5,219,678
8.11125,"래미안안암","성북구","안암동1가",84.8681,528,0,12,199,588
7.62636363636364,"길음래미안1차","성북구","길음동",59.99,1125,0,15,248,1306
6.09,"미아한일유앤아이","강북구","미아동",116.912,384,0,8,244,531
4.16,"번동동문","강북구","번동",59.64,167,0,3,347,200
3.5,"태솔타워","강북구","수유동",68.6,14,0,1,417,13
6.42333333333333,"삼성래미안","도봉구","창동",66.48,1668,0,18,249,1252
4.78,"도봉파크빌3단지","도봉구","도봉동",84.155,200,0,3,222,230
5.49333333333333,"동신","노원구","월계동",71.14,864,0,7,0,432
4.904,"비선","노원구","공릉동",59.97,700,0,7,219,505
3.734,"비선","노원구","공릉동",48.93,700,0,7,219,505
4.98727272727273,"대동청솔","노원구","상계동",60,358,0,3,375,428
4.24875,"현대4차","노원구","상계동",84.99,106,0,1,258,64
4.31666666666667,"상계중앙하이츠5차","노원구","상계동",84.87,142,0,1,319,124
7.28142857142857,"상계중앙하이츠1차","노원구","상계동",84.6,437,0,2,297,460
3.79,"북부현대","노원구","상계동",84.95,105,0,1,0,81
6.43125,"현대2차","노원구","중계동",84.34,313,0,3,252,0
1.5,"유호루하스(도시형)","은평구","갈현동",16.768,129,0,1,396,57
3.15,"천지로얄","은평구","구산동",74.64,12,0,1,249,13
5.18,"신흥삼부","은평구","신사동",86.55,116,0,1,391,159
4.00666666666667,"덕원","은평구","증산동",35.78,84,0,1,389,88
8.415,"은평뉴타운상림14단지아이파크","은평구","진관동",134.96,300,0,13,137,601
6.9,"은평뉴타운제각말5-4단지","은평구","진관동",84.87,412,0,14,146,530
5.37604761904762,"두산","서대문구","홍은동",84.84,294,0,3,306,352
7.25,"홍은벽산","서대문구","홍은동",114.96,1329,0,16,253,1188
7.835,"고려","마포구","도화동",79.33,63,0,1,468,59
16,"상수월드메르디앙Ⅲ","마포구","상수동",141.79,24,0,1,323,53
6.05,"상암마젤란21","마포구","망원동",55.85,107,0,1,350,110
5.621,"성사풍림1차","마포구","성산동",59.85,172,0,1,322,195
9.496875,"동일하이빌2단지","양천구","신정동",115.321,532,0,6,246,767
6.35,"스카이빌","양천구","목동",84.51,69,0,1,346,79
4.1,"금용","양천구","신월동",84.98,108,0,1,316,127
2.9,"세제뉴타운","양천구","신월동",57.32,45,0,1,306,43
7.01666666666667,"대동황토방1차","강서구","등촌동",84.95,241,0,3,321,293
4.23,"지엠벨리","강서구","등촌동",27.57,48,0,1,490,26
11.6692307692308,"등촌아이파크","강서구","등촌동",165.8299,1653,0,29,268,2697
1.97,"드림시드1차","강서구","화곡동",35.48,25,0,1,449,20
12.475,"마곡엠밸리14단지","강서구","마곡동",114.86,1270,891,13,206,1449
6.22,"청솔숲속마을","강서구","내발산동",83.69,125,0,2,0,139
4.75,"천우네오젠(674-33)","강서구","내발산동",84.82,19,0,1,194,22
5.08,"수명산태송팰리채","강서구","내발산동",77.14,48,0,1,216,51
1.45375,"성호(메이플라워멤버스빌)","구로구","구로동",31.75,206,0,1,929,0
