"","stdYymm","nationCode","mprcExipitmCode","imxprtSeCode","nationNm","ecoblNm","mprcExipitmNm","imxprtSeNm","imxprtWt","imxprtDollarAmount"
"1442","201811","MN","0305410000","E","몽고",NA,"태평양 연어(옹코링쿠스- 넬카/고르부스카/케타/차비차/키수츠/마소/로두루스)/ 대서양 연어(살모 살라)/ 다뉴브 연어(후코 후코))","수출",0,0
"1443","201811","MN","1212213010","E","몽고",NA,"톳(건조한 것)(식용의 것)","수출",0,0
"1444","201811","MN","1212214090","E","몽고",NA,"파래(기타)(식용의 것)","수출",0,0
"1445","201811","MN","1212299099","E","몽고",NA,"해초류와 기타조류 기타(기타)","수출",0,0
"1446","201811","MN","1605539000","E","몽고",NA,"홍합(조제 또는 저장처리)(기타)","수출",0,0
"1447","201811","US","7101102000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","가공한 것","수출",0,0
"1448","201811","US","1604141029","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","가다랭이(기타)","수출",7727,42028
"1449","201811","US","1605521000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","가리비과의 조개(밀폐용기에넣은것)","수입",0,0
"1450","201811","US","0307210000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","가리비과의 조개(산것/신선/ 냉장)","수출",0,0
"1451","201811","US","0307210000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","가리비과의 조개(산것/신선/ 냉장)","수입",75,6144
"1452","201811","US","0307293000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","가리비과의조개(염장/염수장)","수출",0,0
"1453","201811","US","0303821000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","가오리(냉동)","수출",0,0
"1454","201811","US","0303821000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","가오리(냉동)","수입",20958,68143
"1455","201811","US","0302820000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","가오리와 홍어(라지대과)(신선 또는 냉장)","수출",10,245
"1456","201811","US","0302820000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","가오리와 홍어(라지대과)(신선 또는 냉장)","수입",0,0
"1457","201811","US","0304592010","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","가자미 연육(기타/신선 또는 냉장한 것)","수입",0,0
"1458","201811","US","0302220000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","가자미(간장/ 어란제외/신선/ 냉장/피레트/어육제외)","수출",0,0
"1459","201811","US","0304831000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","가자미(냉동한 피레트)","수출",3354,19497
"1460","201811","US","0304831000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","가자미(냉동한 피레트)","수입",92150,341741
"1461","201811","US","0303320000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","가자미(플루로넥테스 플라테사)","수출",62,874
"1462","201811","US","0303320000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","가자미(플루로넥테스 플라테사)","수입",0,0
"1463","201811","US","0303892000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","갈치(냉동)","수출",6953,78042
"1464","201811","US","0302892000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","갈치(신선 또는 냉장)","수출",110,3151
"1465","201811","US","0305693000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","갈치(염장/염수장)","수출",238,2170
"1466","201811","US","0306149010","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","갑각류 기타(냉동한 것)(훈제한 것)","수입",0,0
"1467","201811","US","0306149090","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","갑각류 기타(냉동한 것)(훈제한것 외 기타)","수출",0,0
"1468","201811","US","0306149090","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","갑각류 기타(냉동한 것)(훈제한것 외 기타)","수입",30960,178480
"1469","201811","US","1605409000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","갑각류 조제품(게/새우/바다가재기타/밀폐용기에넣은것이외기타)","수출",0,0
"1470","201811","US","1605409000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","갑각류 조제품(게/새우/바다가재기타/밀폐용기에넣은것이외기타)","수입",0,0
"1471","201811","US","1603009000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","갑각류/연체동물/수생동물의","수출",0,0
"1472","201811","US","1603009000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","갑각류/연체동물/수생동물의","수입",0,0
"1473","201811","US","0307494010","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","갑오징어(훈제한 것)","수출",0,0
"1474","201811","US","0307492010","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","갑오징어[세피아 오피시날리스(Sepia officinalis)ㆍ로시아 마크로소마(Rossia macrosoma)ㆍ세피올라(Sepiola)종]와 오징어[옴마스트레페스(Ommastre","수출",0,0
"1475","201811","US","0307493010","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","갑오징어[세피아 오피시날리스(Sepia officinalis)ㆍ로시아 마크로소마(Rossia macrosoma)ㆍ세피올라(Sepiola)종]와 오징어[옴마스트레페스(Ommastre","수출",0,0
"1476","201811","US","1605541090","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","갑오징어와 오징어(조제 또는 저장처리)(기타)","수출",408,2468
"1477","201811","US","0307921000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","개아지살","수입",4879,116764
"1478","201811","US","0305596000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","갯장어(건조/염장불문/훈제제외)","수출",0,0
"1479","201811","US","0106903010","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","갯지렁이","수출",0,0
"1480","201811","US","0306912000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","건조한 것","수출",0,0
"1481","201811","US","0306951020","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","건조한 것","수출",300,14828
"1482","201811","US","0306959020","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","건조한 것","수출",2130,30754
"1483","201811","US","0306992000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","건조한 것","수출",0,0
"1484","201811","US","0307871000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","건조한 것","수출",0,0
"1485","201811","US","1605109000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","게 조제품(게살 이외 기타)","수출",3654,25890
"1486","201811","US","1605109000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","게 조제품(게살 이외 기타)","수입",0,0
"1487","201811","US","0306339000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","게(기타)","수출",9159,421635
"1488","201811","US","0306339000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","게(기타)","수입",1,540
"1489","201811","US","1605101010","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","게살(밀폐용기에넣은것)","수입",11,276
"1490","201811","US","1521901000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","경납(동물성 납)","수입",0,0
"1491","201811","US","0303540000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","고등어(스콤버 스콤브루스/스콤버 오스트랄라시쿠스/스콤버 자포니쿠스)","수출",3666,22074
"1492","201811","US","0302440000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","고등어(신선 또는 냉장)(스콤버-스콤브루스/오스트랄시쿠스/자포니쿠스))","수출",0,0
"1493","201811","US","0305695000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","고등어(염장/염수장)","수출",2142,19537
"1494","201811","US","1604159000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","고등어(조제/밀폐용기에 넣은 것 이외 기타)","수출",249,9913
"1495","201811","US","1604159000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","고등어(조제/밀폐용기에 넣은 것 이외 기타)","수입",0,0
"1496","201811","US","1604151000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","고등어(조제/밀폐용기에 넣은 것)","수출",5779,15544
"1497","201811","US","1605591090","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","골뱅이(조제 또는 저장처리)(기타)","수입",0,0
"1498","201811","US","1605591010","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","골뱅이(조제 또는 저장처리)(밀폐용기에 넣은 것)","수출",30298,325342
"1499","201811","US","0303810000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","곱상어와 기타 상어(냉동)","수입",0,0
"1500","201811","US","1605519000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","굴(조제 또는 저장처리)(기타)","수출",160,1369
"1501","201811","US","1605519000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","굴(조제 또는 저장처리)(기타)","수입",0,24
"1502","201811","US","1605511000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","굴(조제 또는 저장처리)(밀폐용기에 넣은 것)","수출",117264,690991
"1503","201811","US","1605511000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","굴(조제 또는 저장처리)(밀폐용기에 넣은 것)","수입",59,1147
"1504","201811","US","0307119000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","굴치패 기타(산 것 신선 또는 냉장한 것)","수입",0,0
"1505","201811","US","0307111010","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","굴치패 종패용(산 것  신선 또는 냉장한 것)","수입",0,0
"1506","201811","US","0306360000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","그 밖의 새우류","수출",0,0
"1507","201811","US","0306360000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","그 밖의 새우류","수입",1,1076
"1508","201811","US","0303120000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","그 밖의 태평양 연어(옹코링쿠스 고르부스카/옹코링쿠스 케타/옹코링쿠스 차비차/옹코링쿠스 키수츠/옹코링쿠스 마소/옹코링쿠스 로두루스)","수입",19964,97822
"1509","201811","US","0106903090","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타","수입",0,0
"1510","201811","US","0302499000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타","수출",113,2279
"1511","201811","US","0303599000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타","수출",6012,41349
"1512","201811","US","0303599000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타","수입",384040,295238
"1513","201811","US","0303912090","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타","수출",0,0
"1514","201811","US","0303912090","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타","수입",114671,352654
"1515","201811","US","0303990000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타","수출",1375,5216
"1516","201811","US","0303990000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타","수입",154585,698868
"1517","201811","US","0305549000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타","수출",30,669
"1518","201811","US","0305549000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타","수입",0,0
"1519","201811","US","0307422090","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타","수출",0,0
"1520","201811","US","0307431090","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타","수출",450,7590
"1521","201811","US","0307431090","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타","수입",0,0
"1522","201811","US","0307432090","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타","수출",40784,266373
"1523","201811","US","0307432090","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타","수입",24040,53128
"1524","201811","US","0307492090","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타","수출",302,1367
"1525","201811","US","0307493090","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타","수출",16555,139052
"1526","201811","US","0307493090","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타","수입",0,0
"1527","201811","US","0307729000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타","수출",270,7170
"1528","201811","US","0307929000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타","수출",353,3384
"1529","201811","US","1605101099","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타 게살(밀폐용기에 넣은 것/ 훈제한 것 이외 기타)","수출",0,0
"1530","201811","US","1605101099","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타 게살(밀폐용기에 넣은 것/ 훈제한 것 이외 기타)","수입",1946,53501
"1531","201811","US","0307192000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타 굴(건조한 것)","수출",0,0
"1532","201811","US","0307193000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타 굴(염장 또는 염수장","수출",1808,16254
"1533","201811","US","0307194000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타 굴(훈제한 것)","수입",0,0
"1534","201811","US","0304991000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타 냉동연육","수입",0,0
"1535","201811","US","0304999000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타 냉동연육 외 기타","수출",14585,76365
"1536","201811","US","0304999000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타 냉동연육 외 기타","수입",0,0
"1537","201811","US","0302290000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타 넙치류(간장/ 어란제외/신선/ 냉장/피레트/ 어육제외)","수출",10,182
"1538","201811","US","0302290000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타 넙치류(간장/ 어란제외/신선/ 냉장/피레트/ 어육제외)","수입",0,0
"1539","201811","US","1605691000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타 수생무척추동물의 기타(밀폐용기에넣은걱)","수입",3,69
"1540","201811","US","1605699000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타 수생무척추동물의 기타(조제 또는 저장처리)(기타)","수출",228,3584
"1541","201811","US","1605699000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타 수생무척추동물의 기타(조제 또는 저장처리)(기타)","수입",0,0
"1542","201811","US","0305790000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타 어류의 머리 꼬리","수출",7438,76189
"1543","201811","US","0305790000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타 어류의 머리 꼬리","수입",0,0
"1544","201811","US","0303490000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타(냉동)","수출",0,0
"1545","201811","US","0303699000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타(냉동)(새꼬리민태 외 기타)","수출",0,0
"1546","201811","US","0302899090","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타(신선 또는 냉장)(삼치/복어/병어/아귀 외 기타)","수출",991,14528
"1547","201811","US","0302790000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타(신선 또는 냉장)(틸라피아/메기/잉어/뱀장어 외 기타)","수출",0,0
"1548","201811","US","0304390000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타(신선 또는 냉장한 피레트)","수출",229,4914
"1549","201811","US","0304499000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타(신선 또는 냉장한 피레트)","수입",0,0
"1550","201811","US","0301190000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타(활어)(민물의 것)","수입",51,19076
"1551","201811","US","0301119000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타(활어)(비단잉어 외  민물의 것)","수입",0,0
"1552","201811","US","0307919000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타[분 조분 펠리트 포함(식용 적합)]의 기타(산/신선/냉장)","수출",1453,20963
"1553","201811","US","0307919000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타[분 조분 펠리트 포함(식용 적합)]의 기타(산/신선/냉장)","수입",0,0
"1554","201811","US","0307993900","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타[분 조분 펠리트 포함(식용에 적합)]의 기타(염장/염수장)","수출",45,701
"1555","201811","US","0307994900","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타[분 조분 펠리트를 포함(식용에 적합한)]의 기타(훈제한 것)","수출",1621,14087
"1556","201811","US","0306199000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타[분ㆍ조분 및 펠리트를 포함(식용에 적합)](냉동한 것)(훈제한 것 외 기타)","수출",1194,27354
"1557","201811","US","0306390000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타[식용에 적합한 것으로서 고운 가루ㆍ거친 가루와 펠릿(pellet)을 포함한다]","수출",0,0
"1558","201811","US","1605401000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타갑각류(밀폐용기에넣은것)","수입",0,5
"1559","201811","US","0307519000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타문어(산것/신선/ 냉장)","수출",385,15572
"1560","201811","US","2501009090","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타소금/해수","수출",15594,57573
"1561","201811","US","2501009090","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타소금/해수","수입",21790,93861
"1562","201811","US","0303899099","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타어류(냉동)","수출",48148,94242
"1563","201811","US","0303899099","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타어류(냉동)","수입",383352,1055197
"1564","201811","US","0301999099","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타어류(활어)","수출",0,0
"1565","201811","US","0304899000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타어류의 기타(냉동한 피레트)","수출",95164,1149954
"1566","201811","US","0304899000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타어류의 기타(냉동한 피레트)","수입",34620,145203
"1567","201811","US","0305391000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타어류의 피레트(건조한것)","수출",172,6434
"1568","201811","US","0305392000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타어류의 피레트(염장 또는 염수장한 것)","수출",0,0
"1569","201811","US","0306179090","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타의 새우류의 기타(냉동한 것)(훈제한 것 외 기타)","수출",400,9365
"1570","201811","US","0306179090","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타의 새우류의 기타(냉동한 것)(훈제한 것 외 기타)","수입",0,0
"1571","201811","US","0306171090","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타의 새우류의 새우살(냉동한 것)(훈제한 것 외 기타)","수입",0,0
"1572","201811","US","1504309000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","기타해서포유동물의 유지와 그","수입",0,0
"1573","201811","US","1212211010","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","김(건조한 것)(식용의 것)","수출",39051,881413
"1574","201811","US","1212211010","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","김(건조한 것)(식용의 것)","수입",603,19907
"1575","201811","US","1212291090","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","김(기타)","수출",0,0
"1576","201811","US","1212291090","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","김(기타)","수입",1,22
"1577","201811","US","1212211090","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","김(기타)(식용의 것)","수출",0,0
"1578","201811","US","1212211090","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","김(기타)(식용의 것)","수입",1,76
"1579","201811","US","1212211030","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","김(냉동한 것)(식용의 것)","수출",0,0
"1580","201811","US","1212211020","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","김(냉장한 것)(식용의 것)","수출",0,0
"1581","201811","US","2106904010","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","김(조제한식용해초류)","수출",378622,7930180
"1582","201811","US","2106904010","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","김(조제한식용해초류)","수입",1,33
"1583","201811","US","0303899092","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","까나리(냉동)","수출",0,0
"1584","201811","US","0303896000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","꽁치(냉동)(학꽁치를 포함한다)","수출",9601,8977
"1585","201811","US","0302895000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","꽁치(신선 또는 냉장)(학꽁치를 포함한다)","수출",3,66
"1586","201811","US","1604191010","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","꽁치(통조림외조제품)","수출",10618,42366
"1587","201811","US","1604191010","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","꽁치(통조림외조제품)","수입",0,119
"1588","201811","US","0305698000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","꽁치(학꽁치 포함/염장/ 염수장)","수출",0,0
"1589","201811","US","0303592000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","꽁치[콜로라비스 사이라(Cololabis saira)]","수출",638605,737585
"1590","201811","US","0306143090","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","꽃게(냉동한 것) 기타","수출",538,4194
"1591","201811","US","0306143090","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","꽃게(냉동한 것) 기타","수입",0,0
"1592","201811","US","0307522000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","낙지","수출",0,0
"1593","201811","US","0307511000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","낙지(산것/신선/ 냉장)","수출",499,17551
"1594","201811","US","0303410000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","날개다랑어 또는 긴지느러미다랑어(터너스알라룽가/냉동)","수출",0,0
"1595","201811","US","0302460000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","날쌔기(신선 또는 냉장)(라키센트른 카나둠)","수입",8,138
"1596","201811","US","0302360000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","남방참다랑어(터너스 맥코이/신선/냉장)","수입",0,0
"1597","201811","US","0307120000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","냉동한 것","수출",146515,1003473
"1598","201811","US","0307220000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","냉동한 것","수입",0,0
"1599","201811","US","0307320000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","냉동한 것","수출",200,768
"1600","201811","US","0308220000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","냉동한 것","수입",519,36086
"1601","201811","US","1212214030","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","냉동한 것","수출",0,0
"1602","201811","US","0307840000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","냉동한 수정고둥류[스트롬버스(Strombus)종]","수입",0,0
"1603","201811","US","0307830000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","냉동한 전복[할리오티스(Haliotis)종]","수출",1137,47206
"1604","201811","US","0306169090","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","냉수성 새우류(판달러스종/크란곤 크란곤)기타(냉동한 것)(훈제한 것)","수입",0,0
"1605","201811","US","0302210000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","넙치(간장/ 어란제외/신선/ 냉장/피레트/ 어육제외)","수출",14947,292628
"1606","201811","US","0301998000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","넙치(활어)","수출",33211,791259
"1607","201811","US","0303310000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","넙치[레인하드티우스 히포글러소이데스/히포글러서스 히포글러서스/히포글러서스 스테노레피스)","수출",0,0
"1608","201811","US","0304839000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","넙치류 기타(냉동한 피레트)","수입",24000,74939
"1609","201811","US","0304439000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","넙치류 기타(신선 또는 냉장)","수출",0,0
"1610","201811","US","0303390000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","넙치류(간장/ 어란제외/냉동/피레트/ 어육제외)","수출",1500,4674
"1611","201811","US","0303390000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","넙치류(간장/ 어란제외/냉동/피레트/ 어육제외)","수입",311564,741273
"1612","201811","US","0302840000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","농어(냉동)(디센트라르쿠스종)","수출",0,0
"1613","201811","US","0302340000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","눈다랑어(터너스오베서스/신선/냉장)","수출",350,3500
"1614","201811","US","0302340000","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","눈다랑어(터너스오베서스/신선/냉장)","수입",0,0
"1615","201811","US","0301999010","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","능성어(활어)","수출",200,6989
"1616","201811","US","0304879000","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","다랑어 기타(냉동한 피레트)","수출",65838,947143
"1617","201811","US","1604141011","E","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","다랭이(기름담금)","수출",3116,20161
"1618","201811","US","1604141011","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","다랭이(기름담금)","수입",7,101
"1619","201811","US","1604141012","I","미국","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합","다랭이(보일드)","수입",11,259
